RA[deg]          	Decl [deg]          	|CMC15  |PanSt1 |2MASSAS|SDSS12 |URAT1  |UCAC4  |total
197.413031762864591	-57.410921031328449	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 55.745502316384574	-64.135977619632911	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
302.941494336935875	 19.644470066881944	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
303.188529142018012	 19.626452298092012	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
302.645163686920171	 19.554879012177341	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
180.287506315940163	-59.594672521009805	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.336588501718040	-34.159431547288726	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.470572729546973	-34.171099566303639	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 59.799229152943248	 35.915476873333731	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
243.938203663861287	-53.195715031621894	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 22.832233621711708	 29.412712807164866	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 23.226191523869897	 29.082338678162007	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 21.303380728883905	 28.566016908795135	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 21.912502223436782	 28.097566153766341	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
249.432611563378600	-56.601966892106809	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.337509675483830	-28.517146385425637	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.374001849005538	-28.484224946643799	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.579665878831747	-28.556793407912750	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.089883719082025	-23.218194255033122	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.031691214809086	-23.289071679886479	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
197.725747115593805	-58.727861891760057	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
197.747979467231858	-58.655813106666329	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
198.689424785531060	-58.518498021196237	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
198.537927074825888	-58.732919947065881	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
126.752837033847868	-52.274111608976646	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
129.643159996187052	 75.794208293231037	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.123716293847963	 76.211501085771971	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
135.124712168757839	 75.785889382042740	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
135.054450763900661	 75.372376633256664	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
147.619855543133582	-19.143952623490499	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
147.852467518135427	-18.942189376168134	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.060469350518247	-34.021774721959858	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
259.426449143627224	 73.500532811826076	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
258.254642484437511	 73.934595005169555	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.876257848801401	  9.048115841923105	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
285.745511788696433	 13.405753830283469	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
286.007636177586221	 13.358981282486413	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
347.010704514816950	 61.587984997081342	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
202.965161234347335	-64.305154271622385	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
243.668803925042994	-34.620978241836262	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 59.754616010271256	 51.680021309629026	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
 61.124842236328483	 51.905454240625637	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
280.281171688837048	-21.626956170736037	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 67.786932175426230	-13.515535226961367	|  NF   |  NF   |  NF   | fail1 |success|  NF   |1
 67.467704536835129	-13.805779844031962	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.350971755724899	-12.793000356459794	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.174156198676116	-12.555514261295217	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.173324367449936	-12.555385196814644	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
243.996849899720672	-55.323796730361096	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
243.899204230349170	-55.456739104706593	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
244.073094325491155	-55.320042957500135	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
244.091279050270344	-55.550705954913433	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
244.018744614607158	-55.529638154520512	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
244.381978819327031	-55.380957764081195	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
243.974371786910552	-55.421637177810041	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
300.741876661950357	 20.434604343399435	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.757618211553904	 20.426409566664699	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.822055460211686	 20.467824599620350	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.874182636779437	 20.354224419951926	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.851000743505608	 20.442166948070600	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.585088892479860	 20.345798433437647	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
100.772677834210242	  1.870473325512586	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
332.563264410900672	 58.706093431921502	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
198.391944958686850	-71.627343226333480	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
198.395859001639650	-71.627728762051149	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
289.360475384488609	 25.618969243757750	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.464372626631246	 25.561105961412171	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.678666898129848	 25.358834876751139	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.751898305969178	 25.425100440028483	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
276.288734327115378	 -1.716611644472977	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
171.930261435752300	-21.162084288393274	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 72.972712667117165	 24.609885279282640	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 72.304509955767983	 24.802612277244442	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
274.946146512177677	-24.670166300034303	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
331.048457983107426	 60.001264989367854	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 96.137374537678411	 24.719038312471898	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
132.161784975098584	-13.901804801815539	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.273517136025760	-14.145946962859000	|  NF   |  NF   |  NF   | fail1 |success|  NF   |1
132.408521643840373	-13.582329434583249	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.153122736314486	-13.885733241198713	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.151004542837171	-13.885655434822345	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.458634930544747	-48.274682710624241	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
270.107995905936377	-48.474636698715216	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 97.694115334376249	 29.444727144927473	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
129.651061040682976	-41.419766755719763	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
286.644308395628570	 -2.091754421023873	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
130.763166660613024	-36.785597452297679	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
350.667045737582498	 48.997757637835868	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
246.856290913569040	-26.019691358343479	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
246.807946752253343	-25.995538912906611	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
246.811340298882698	-26.022281345502595	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
246.874885944874109	-26.028184723063198	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
269.102438690159431	-23.465119413492801	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
269.033600379805875	-23.411772232745918	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
116.027160055246597	-21.108794978150716	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
285.667610364041536	 32.526029628239939	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.701396101543821	 32.291122897274583	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.092913085157193	 32.133838481693672	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
234.704375930763575	-57.740678923994729	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
205.394509920980823	-66.600529964340538	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
237.656465394365199	-80.064050493714973	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
237.693696381937031	-80.055733799497688	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
286.593945542908898	 20.505342159251317	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
285.932954929913990	 20.427605349279602	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
238.305365795082054	-18.054680342130869	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
231.308697839793638	-44.862453189940844	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.432529772086525	-26.268872087679476	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
279.001998858906916	-10.678020569042801	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.030717152371437	 31.889747588070648	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.030862410763689	 31.612907137584237	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
332.926084586645572	-20.738689040299249	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
332.922938405404636	-20.736656048170161	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
331.205719923816389	-20.859446161388764	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
271.875581128560555	-35.088571619694200	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
272.596518248077246	-24.965326943540823	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.599566729691446	-25.066652730886670	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.685903840323817	-24.937157031528972	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.655260400110478	-24.974141370030033	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
149.420395307298520	 41.055520525769232	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
148.748559539936622	 40.386461382279101	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
267.700339349962690	-13.527384071071975	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.242119598767601	-13.453939444978367	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.107596052752058	-13.331988549028340	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.294818820718319	-13.476738202262123	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 92.693748480962057	 25.931543173726343	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
331.654030330203852	 51.312621742194786	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
331.649514847033572	 51.313392965196009	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.957410508851353	-28.629666544982864	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
291.344129909002731	  6.866255556872384	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
308.296783818773292	 14.504756848030091	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
309.009909256778656	 14.393644546992348	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 32.225001919215856	 49.447756751221462	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 32.059885870339571	 49.814737969653663	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 31.767624787918333	 49.643563548885119	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
273.137351679055428	-28.730612184484745	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.220077493288215	-43.632008168639537	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.587137595233685	-42.761696572175872	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.390157497778091	-43.878027432359062	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 58.691175757905448	 24.272552910257868	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 58.506737252047941	 23.275788937688453	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.559784205138612	-17.267244006717117	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
166.424552386851644	-59.575568429172286	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
111.087838169548021	-31.432473806536024	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
150.115209443479785	-35.003107352760829	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 46.009671774783129	  0.764360002765769	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 45.987284026818706	  0.299861424094667	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
 47.269398925874697	  0.519299661241280	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
 47.723899906761865	  0.884766386451673	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 48.105371226282770	  0.366097608790482	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 47.353642618636705	  0.423315987254696	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
283.129074241779904	-48.649000780206372	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
283.393060952211840	-48.242912163229462	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.000145830578106	-23.475701631720423	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
192.173636090593163	 23.814175907174668	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
195.292276231890298	 25.620786261909636	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
192.869392656068129	 24.275788622675265	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
192.515550746729076	 24.135224099532177	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
139.810879348401869	 77.396982730753621	| fail1 |  NF   |  NF   | fail1 |  NF   |success|1
333.772733261802273	 -8.230388733288843	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
333.909364941698698	 -8.153297331068678	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
263.632796452387879	-21.970376210914608	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.852619867328315	-21.787126389795883	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.810248553884151	-21.845648717237783	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.472710725271895	-21.819686094472331	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.743680920687950	-21.896570756623440	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.441013664345064	-21.792633301957380	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.566267700143328	-21.884804810323281	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.714500118053252	-21.859689615103495	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.710305898157515	-21.903527909069201	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.653671810959622	-21.889014688037772	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.442176403807878	-21.771108509231240	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
  6.849786841840253	 16.399072088374577	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
289.916328113026680	-54.654590408094677	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
332.683544595199749	 71.127931389146482	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
 14.007784303901415	-48.446713116818636	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 15.431662395016545	-47.657306139457063	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
270.880127774226310	-32.369916125660254	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
  4.369143959678921	 -8.740118631507420	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
  4.421761624889785	 -8.682173049381706	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
  1.380217095289307	 -9.617784326154780	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
  1.167864984075088	 -9.879307534614716	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
 99.607622432151018	 25.940550468817737	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
264.342258519913742	-49.684486955027381	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
178.244895776326274	-55.825072010323730	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
107.617361937905628	-17.337228333882017	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
118.226847286519430	-30.785504512864431	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
248.781867046620590	-34.248580659858433	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
247.935183031287096	-34.354665840576089	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
235.066281232491860	-81.605900257540597	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 67.887591016434911	-37.348312415959143	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 68.288836485970975	-36.945858040518374	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 66.633557351366534	-36.657956427079228	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
 67.886990559775597	-37.348089547256457	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 66.655363384724296	-37.473879911440449	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 68.766289672372238	-37.247487807818715	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
260.954257563534952	-32.257179730800523	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
259.303177477899055	-33.312695021797659	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
189.726155574705274	-60.463023662594409	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
189.711237498647705	-60.213159735882577	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
150.986128550973888	-38.247240173165977	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
282.644131292909435	 34.679720567032639	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.086746747937696	  1.589847797382125	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.514658605848638	  1.590569127240774	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
254.775626700633183	-35.059299936121270	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.746082913879945	-34.841421228333701	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.773804734766713	-34.852277890826116	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.714051643968020	-35.007380776027702	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
262.481721774723951	-30.236688139581204	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
300.426387608846312	 23.642929725489154	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.038477733684260	 23.428149205930811	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.575378648765081	 23.318620379295762	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.211298142921976	 23.588787749510324	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.787963004033770	 23.405695887721144	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.824790731867552	 23.544638683631771	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.074551164281047	-28.200209911295680	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
270.073164820821489	-28.205429375064519	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 64.917582866137693	 41.264866902832381	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.918094464163715	 41.264190639330046	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.434312042859844	 41.052591095083685	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 64.435152604851098	 41.052825273969219	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
186.943137302512582	 25.538039680696286	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
188.100258946823288	 25.473662283893503	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
269.601307201571046	-37.536262694542486	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
269.562110831259474	-37.474006804180839	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
269.093680814157040	-37.586983341679392	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
269.142574230239177	-37.649295839204811	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
269.504730526315086	-37.441704146183611	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
246.887540706509611	-10.009299393488904	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 69.006636310737221	 23.642121686147245	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 69.467038098858666	 24.440721588551789	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
303.361232422050477	 36.876815464019373	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
303.122801917604932	 36.895408438305672	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
303.177843022537502	 36.942027940562021	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
269.019172161532936	 16.135471566269199	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.992012402269665	 16.161520561306098	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
157.766751043411176	 82.558737999547489	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
157.795572097914402	 82.559110411687413	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
134.092868441988145	 83.886893640232316	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
155.506001535326362	 82.718639059248730	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
107.345040378297938	-31.662697874955906	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 35.530146676248044	 51.126385528445951	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 35.545838491036065	 51.121462817273105	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
  2.940091377054408	 68.623311454962916	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
250.964216493700008	-26.809381198092009	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
251.045759767757971	-26.922033705990870	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
250.956188668781351	-26.811333968243616	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
250.769969732878110	-26.994661700941677	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
259.805235043312223	-11.133317256539957	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
259.797112760229311	-11.124965446900752	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
259.796777085576366	-11.122582970276213	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
274.782224070604627	-21.321877828980238	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
126.798286739368578	-44.986992689376955	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 93.326100631821177	  4.295049329564250	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
179.383675318112296	 11.828776912101739	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
179.300445144182930	 11.757367718486316	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
273.306146863814377	-34.999696070115419	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.158181784784745	-35.136949015505813	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.020867740505139	-35.110967036134269	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 88.515779687966258	 23.636423154769897	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
213.976189664544279	-11.045888708977722	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
108.015792768490812	-15.612902669263212	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
107.107073150978323	-15.860300115930515	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
146.875850271671453	-77.296815919080146	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
146.878068680317767	-77.296769040951759	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
225.528658920385311	-71.301412645178502	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
279.407992592309199	  6.701832851030614	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.925986008155064	  6.700160102487430	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.323578317382669	  6.616505529099331	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.215633445346327	  6.642193953463496	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.041723743663056	  6.796240848805163	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
326.671741219082833	 -0.175447051924899	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
141.981767292670213	-51.373922618885629	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
266.185696984436731	-33.846529375815571	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
266.304426649143522	-33.809311552212755	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
295.106198356168193	 24.829311851119439	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.123531853996667	 24.841673070350573	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.006080808596437	 24.913830685525404	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.235943405039109	 24.948867827962658	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
