ra,dec,CMC15,Pan-STARRS DR1,2MASS All-Sky,SDSS DR12,URAT1,UCAC4
328.7564074071459,-27.924386043338046,354.0547410861482,0.05563017556976374,117.58311417614745,154.73155304254254,154.82823165404525,347.78191523020075
328.4249697908215,-28.671557765768934,260.47901498681153,69.49924147653351,67.66068160786335,213.13714253366115,213.14168205442115,28.622729818272568
150.18792859051274,-1.6551933274191573,340.30980340013883,352.5714913508982,56.66138346270393,56.853752239842144,56.51812063655832,56.74945320431426
152.3080660491564,-1.4730071647993603,56.625227697279385,56.587270045888175,56.9282479667431,56.94678637953789,56.73765499718905,56.78896865419643
358.05175865045953,-35.227067302648614,56.84252378199438,56.779491293535436,34.45939200730317,282.7752886028058,198.69990896257718,197.82761575597192
358.0517905248494,-35.22570951446599,10.880738822698513,10.869447524601345,39.77126874836328,1.822588461757476,314.7508292360543,329.15291671578075
355.2881359228666,-36.638609233761834,67.90826345942408,262.67882509168356,121.53175694199517,122.25685504243096,121.72803699087784,17.239358369448553
151.70025914691917,-23.95256839723508,280.7120992426574,231.52074180020162,232.13950682895646,231.00604087726413,262.05214311288705,348.1319584224423
152.11298759254356,-23.297564243859163,359.34429935211784,359.34623623704596,238.91524860657367,238.75295637514458,238.77398773775485,155.22254608252968
152.62867912065605,-22.873004531899056,52.92680361163412,326.2016243990042,340.15536699907574,169.02190359165954,351.72999264271624,351.4917660073737
66.66596105964351,-65.81062328356391,351.0830583393083,351.514783190629,351.81193421083884,205.8309669629887,219.47539522868192,176.05079447837883
266.0567161452282,-6.6772822006277455,230.734010376732,232.15657896023745,278.3941568489396,61.83672665303419,62.42355905237276,62.32606813450262
272.3631716766319,-28.748100137186483,349.9131072610421,349.88406358386925,349.85292874384226,349.97104857717414,173.52663813748734,173.43183690379647
272.3640798822361,-28.758555422546507,286.4053477898367,203.87350199164226,52.580168188008955,281.6921370005461,339.20919886985195,24.94980705132884
181.19013772350067,-58.66432968262535,155.58742130994256,211.37005400856492,6.220722846412671,343.0865695143615,349.53821544818624,349.6596047316024
73.65782557486986,9.409053716779336,84.93672750959209,27.577489251550325,1.8813220966476936,2.2597136068106938,2.148721325489407,2.006962807296032
74.83293727523565,10.385967543155246,43.535654501485205,253.71672374788952,252.385015657196,251.72759254572787,354.6563919014725,131.22061611622328
75.76169938086677,62.59635252073865,301.75825764953703,237.32556295648442,38.453064311600144,325.95965852425167,325.7011004127105,325.96901086610694
280.05541657548025,45.29523624920513,93.13898748196823,93.12952846143844,200.41751144594375,200.07565340124992,200.0686194418901,71.70020880864395
29.252361523915376,-51.76517543299271,350.30397483226096,220.99789909153182,221.36399197955956,221.18434941793208,338.2642601469126,352.0489549124913
33.104541106212714,-50.54668055370298,50.597646699780256,188.39457851328385,189.34234756663776,46.98738816093481,46.79392916777874,47.0236416160383
28.930369277108802,-52.38174046461795,27.00234445874876,229.24134595197137,229.26313879654538,229.04290068434543,112.09087467215159,331.9186430732368
31.828097844928816,-51.49509232546143,330.84270102249036,330.8604701215769,330.8515532946168,330.8974104504095,7.534683404349211,9.697687881198632
28.99413045632855,-51.60761007849944,89.03010840993205,271.44241978847447,192.75530339889568,190.48260006364623,192.75677472479182,222.6294168227488
28.993602697990998,-51.60823963871529,17.29314467906181,17.494971200262732,17.247244078643096,17.349366279278364,17.206511851844457,96.89862230020542
32.337151819292515,-51.43960652211678,35.31190687775692,35.308571033376104,333.1081178473089,332.3874523191592,332.501985069812,333.2241601243165
32.62247850871155,-50.820994454364126,37.41011457168154,37.48643378560017,37.56064332213661,37.497707471362794,19.013193324437786,6.686568946595219
136.03895956766564,-52.838672906515505,333.81930657761484,335.9565479596186,333.6591790620115,336.9983099812083,18.617076664876638,20.11339484242775
267.954336451118,-17.24743786767364,31.916437780565204,32.20836414099121,32.22264596581012,32.24467777017005,305.43231470735464,305.41928129784986
267.81601059940687,-17.391027965457607,133.3286877761056,306.17764851019297,43.36787248000351,298.8883489530425,286.7900537354339,239.5190608094839
150.2435913453671,10.701056932283457,119.75825827620277,15.185262277325286,15.197604448131516,251.20808510923027,252.30066646204307,140.09641959975784
270.8528566523953,-29.589732523984388,342.5065368282776,300.59497840895324,296.37716792273613,330.811816696038,331.58962970492286,333.2255834523765
276.71747650038554,-23.019538930563364,34.137355459338146,323.38623130797725,288.72344263268,163.30062302697036,352.0347049771318,352.0319930401747
36.89449597487389,-16.10960488569845,22.20198153672013,22.812943142409388,23.078504639618497,29.68601590442839,30.13411586715485,231.18105770589162
36.94357740463256,-15.942376426916127,136.02629314372018,118.17164358781652,268.4349232346243,183.76381308606202,183.56732872084092,183.51621275242152
37.647807841937826,-15.72392364537911,113.84961025954651,226.98894293431087,229.32793084203323,227.22991528394866,5.336640278696136,330.14994745066264
36.795025247703684,-16.41454664166732,353.55212224727256,353.60022133791443,353.56893840482275,353.6290102826572,353.72814091252127,358.3173683628744
35.868602286564546,-15.193989580072689,5.103180788150531,22.93883698112438,22.93832896559093,144.6026976111499,324.5411895881037,303.5770886542577
246.89058168474696,-56.201917672691145,303.4671905045241,55.542527705738564,55.393839685779,55.40107824929034,235.55408849967475,235.67193469219242
359.07757447235605,-9.519829649661853,158.78679829992137,158.34134076110678,158.787157092043,158.34136571363717,261.4878916425719,244.576968077732
358.5630067389206,-9.746015670691866,176.06479573518646,175.7182875478682,175.63595222093196,321.38020176164554,116.90925342644199,129.57702633166377
358.7089821650665,-9.951135478151654,19.846697238048566,19.53003365764484,19.809507224149517,11.274038918808436,11.267364151665676,11.32338099576818
357.63461589347764,-9.560905148600039,297.7270137643278,297.65830045628053,12.920030515535938,131.18934208559287,130.2071547895068,132.40852477686286
264.80457171268336,-26.70086854102607,2.76969869976276,2.7891225691954435,2.730615897328589,279.74362191416543,74.50344878799709,74.01672376397117
264.6218487278875,-26.73570081723149,294.24957557793863,294.2706959603396,294.2927538085228,352.7561312885923,352.83399737775693,352.79631414045946
316.76172309917894,36.641379973957626,325.95594344261525,275.5747458006433,270.49887990877255,274.97967247357377,334.79653759952225,345.39216764417165
271.9054374807078,-36.92807428806496,97.41882104991038,16.155725420075143,16.1557770675347,79.92280372759606,124.11933820007764,261.7830202706591
272.28767251691744,-36.92267010216133,261.38899695237353,262.3260290232659,351.7075090331445,289.4105597523507,289.4098514942771,351.8358064968744
272.35719709628904,-36.90162838167753,128.90577532232322,125.8606074344776,246.39275351746502,186.81911671048175,55.0453230308591,55.18991093649532
78.46175317147943,72.68517968463023,354.9865623442824,1.2225872614123536,1.0387155081116528,0.945683909703646,0.967435993577158,68.77242755664099
318.80312859676474,25.794822829448467,123.82047187171041,122.86309256276672,40.63625922870511,352.3435476134889,352.2187103773442,0.7980097490334226
93.4988101358607,-5.230241331667288,302.1274788040293,299.42232699596934,329.31645029881895,80.28323523368228,80.32718994074669,186.49000395278355
93.75209058579249,-5.044885929731433,187.71023912243191,127.65865676446093,127.59421633684006,267.60654333309367,9.936196097355783,9.973002408379687
93.73874910850729,-5.048630962747125,243.74695802053554,242.3616196847553,242.28692078511943,242.3866543428116,243.71489502493358,339.1195108105628
109.558802065376,7.9940003664349675,353.3519964775637,261.9928525881824,84.64169673874163,82.41238599363464,83.19344478911407,83.31868806564603
274.7078981991831,-38.45841402314189,60.66930051180012,60.45203906304029,60.55451731656556,194.49785419103836,194.1879636557917,194.1908393382301
275.0107137276334,-38.47567256411817,1.4455018968011009,1.6409507225544544,1.7508876711345391,1.8318430434685755,1.7143392283738912,1.4583702208253206
274.5452577686562,-38.51888032134109,1.4402481417751751,310.10856345535586,310.150362177798,311.90656582226893,135.20374873099124,135.62209161408262
275.11507105281373,-38.22646738228429,228.846654546933,31.323910158599478,11.956925242904914,12.01598607288228,11.92704765713638,283.70846784924754
268.5355404106779,-38.99325905145204,1.9548644290917132,2.014972891293004,79.03135191822902,329.9115643939222,329.891583353371,330.67338774993294
268.34344395245046,-39.0086777232981,282.71264933439215,7.914034591537372,7.905042108613367,7.993941134018518,224.2900682162324,355.30375359053284
268.4697475359963,-38.95263408270468,355.5447527743853,355.31809547915753,44.34371520132081,44.334955703562926,44.34890683361678,44.34512141036448
184.32106833689838,2.9212158556233843,44.30496425746419,44.29792433261076,44.34247149256411,277.25460552817225,208.65592011050543,175.64871046268868
185.45446053846226,2.747590996813928,106.84915941081243,333.81821008143487,333.5065316560448,331.85042446306375,333.45814040588766,107.03193289968313
184.2132907358414,2.9685401320073206,108.8218155148177,321.1443573790853,321.7363389798513,240.88134858815846,240.2403975924317,240.63625857106868
184.21326872655936,2.969133880820812,210.18776055918102,209.85487751423474,71.14830396016612,70.11202020306372,71.66350676815286,38.076171378181016
268.2677932506284,-22.60911997651511,33.11761381179952,179.7178438614935,146.02543198028826,146.01244689836912,145.9012213234183,145.7531902254704
268.34785569941073,-22.54496423491791,354.8497540211216,354.76772672422095,347.68291817927116,335.48936152726907,167.9662938767871,166.8785893113105
27.238480462415463,2.5404588803351946,267.4641725265584,119.86998573905859,119.8620128384653,119.77405646511295,127.54983140645643,12.500236952845528
269.7227455852697,-17.025150815529745,52.62644435352835,5.8206052125075605,359.96692821842913,359.8494463754663,359.70586267549226,359.84130363216264
269.9190657879117,-16.93462503404607,359.73884205781695,15.525359381482055,12.066236252591915,296.2716632103072,3.982330882452103,68.06019421229743
269.8456041706789,-16.918172846262348,268.06395748878214,270.5601806124494,269.6425199606894,268.9235833885087,328.06977496054367,328.01044738065013
302.4269227690633,-17.703392490084322,216.01187981039126,37.55143363500419,183.1381626769549,182.08107218158264,181.35279773378872,181.02228278103703
302.0594968597349,-17.466666399689508,330.2812733460072,188.30411295104219,188.9765855647816,189.21551463141049,314.9567857314568,314.9690035204431
286.73475540049554,-27.67150628418993,47.44911491707674,169.4902683789344,25.59662127472554,313.1117712884722,311.39380994260637,313.2230413905473
106.7404755768916,-53.89604132757489,252.94920797163087,211.1549978672295,211.11061213822222,330.40404528633627,330.0938086230435,330.24684555449005
121.46724804353032,-22.456538831782108,330.09172022512865,330.10091047644414,349.3214743286519,349.5665711374217,349.11365889901236,349.05221704042964
122.09151022379436,-22.227275505689093,21.507423365014752,338.88550999868437,58.946166699372064,58.945399339381154,58.404329193874496,108.91323897395573
258.99663588449226,-34.38980010625446,330.5500229519321,330.3651235906796,330.36201251397114,353.86928979822335,353.97297786203336,125.06154262959274
295.54234209468626,11.919377823108526,247.1911852478792,247.22223440753882,9.077626452359578,9.118851011736467,352.41803177489237,347.48037632680496
62.372145234032104,33.766950609389,347.4526467637325,5.77586777937491,82.48692231090222,81.60143875704703,45.9025982410617,269.80219030341794
328.4761058724968,3.4152417082905164,329.0784078445065,320.98555125117673,10.867092181664322,17.021625769911175,224.430743762245,41.60066856853322
329.50918638097136,4.153781092744596,58.12145304018149,58.02116609563824,58.36123162192533,57.85964059323885,139.357360216653,139.36533637167562
328.22642171617514,3.450857954591409,333.8720223481618,10.500415469318927,4.725828248081158,4.760304937868663,105.53549081292923,105.52287505447558
232.00592742174626,25.789705234995214,308.5550312740052,229.22275122397198,228.8399229557554,88.3999154135346,55.694284865677865,55.698057334113884
233.46097904477,25.16856448000857,55.722511231784296,55.557276074102475,55.58660718497938,55.555683075832796,55.48017221212729,55.56747808512522
270.1473850387154,-30.3458891530794,13.056203631660583,13.042182878738966,13.309459571609993,13.145889056671605,330.7817260044776,330.8725779414242
282.6997225521959,-8.669728400873304,128.08115047184464,358.92752843819954,237.708551719332,237.68572384307788,237.8440420949203,238.04805522248262
282.56884711150633,-8.718608017885073,237.81405777720101,353.2489248969776,352.82906075689675,353.1273153576643,352.945165302486,359.29938560204766
116.8891838225482,-24.774153095072688,359.5204479965219,354.2000633335275,60.490866661102274,60.29097860930605,260.4149273914353,260.41466147909495
117.3129983512093,-24.483858775145997,22.904239716295017,253.78651839979688,252.81804072167859,117.83368578497371,7.222507986319154,236.7765867151469
117.38472433374821,-24.51053247139282,323.7521250167405,44.94623024159378,44.945244928282385,43.62711299208119,9.329519554611917,50.6217853177413
117.19633374107269,-24.24262021589665,227.27241402572918,86.8721095705109,114.62496038106596,114.84168392889795,34.415776725823605,34.55920409572024
34.356602412806076,65.26203723355982,247.28655859670846,44.316307682778856,3.0719703364912028,206.09906639773808,206.15533463554948,2.860393046373911
159.7504150046853,-66.41137696823334,51.68406390867204,298.787723118231,299.05086274922667,343.20864704875,343.28202757743196,359.6269725254671
159.7488721713674,-66.41089732923932,359.6592872627146,0.017797729203121112,359.6410945994661,0.07798280130045303,329.7297723571861,354.90286588794527
263.70392372914193,-32.060070793038996,229.77361894990162,180.6350564143386,181.61229256221085,181.85946405973428,180.7522439514708,181.46055138181217
263.7035416332916,-32.05987989785869,181.5555388435692,181.7465000525655,180.4260839033346,182.02621884620945,181.5983790354892,45.16743929836663
249.2825082852662,8.035273517473149,0.9715437584868736,0.6205738937216916,0.861939406420788,0.8945665068030665,112.49544374047527,112.49633729826252
249.60587097085929,22.37817836259395,332.50846034779187,333.1466273662892,331.5513550854253,331.6012859141859,355.89155006548697,332.4668110020778
247.84941604111629,22.12773552143932,132.0835439180475,131.95817490586822,116.79010605009978,123.05613807833684,119.48738175499044,295.46369683469163
310.15826671760163,30.85157586312012,61.542956618417634,61.525803883677284,61.857689768913325,61.791518226782074,61.54232908242103,289.6062587682796
272.35349687470244,-41.078286123373495,352.5120682739194,63.04254965965035,2.250644295569289,2.26762375834711,2.2566177366384688,46.29019881810073
272.25920466706856,-41.028237309908796,9.342209925167653,1.0251755359166277,0.9946677162742604,26.451259399295907,25.64699527981615,281.51378938663237
272.181908089451,-41.039727540108686,44.53549337523133,345.2929752220351,32.204520323378446,49.84788164204182,49.33977519096845,82.27802098652221
273.76128482275834,-27.25912634824606,82.29953447152712,82.27224803916326,82.29529636746867,82.75730879083417,82.29859405883637,358.17207169924643
273.77131384868244,-27.24864000139144,10.131108158018007,26.737546756330566,26.457170365891162,324.89145016923646,326.5718571481838,326.4478233392616
273.7497044990519,-27.25257553396865,199.52659406361903,199.32895408987665,4.392679785190439,185.0565067362338,80.20210673780005,346.0675677106308
351.16842370241204,14.171989233823185,12.702615967324267,255.735056600035,251.56388312157026,251.56404766468287,263.43366290457965,264.82271720488046
252.6303837827351,-38.19955926401085,253.28369175006068,253.5312017916047,253.28094550956317,43.717663105313015,43.71405833836587,61.95429891103592
252.40298938917925,-38.437924704176524,16.072621966439307,335.7415924477895,335.19098056690825,168.159429211115,164.59457917736142,166.09984401439962
252.53430163342517,-38.13695002923008,302.1962843083262,302.35964164235975,351.00020068086695,352.16969027365786,350.5034761311878,333.0466209407701
318.2195280457205,-30.411716434640397,91.86340542619585,92.80975626675209,166.668638063701,166.66895759504033,36.492991929522034,36.494898502940025
317.9955034732487,-31.05699372964928,36.430748584136154,218.91406534163426,218.58037937433295,218.57852419768693,44.49047231858651,229.42652744771016
235.43228282300166,-34.59222472830649,4.729618799787112,237.26465000515742,238.0378741395723,238.1066946393669,238.03782571728428,339.7714346632348
116.21100220217926,0.12600041392361966,258.0842011462696,258.08219311046366,257.9891857399089,258.09611867810645,259.3028166726394,258.0921258669714
265.39815699138853,-16.78019229961103,222.91318951199835,315.35036826799734,314.01239035359436,314.50048486694334,181.61330489515169,181.54418308538263
177.8481985948801,-52.01710992736577,280.1660406072799,16.311939656265686,9.464969355127902,10.140232926412066,10.396131550274514,9.192267897146523
298.32909162171984,28.77800919910291,236.0593015505536,300.4946421922116,3.650987629754817,316.8533203707304,3.9465773887496014,4.099817060738308
298.24026913507475,28.604375838467394,4.7867035693820075,218.23145795656703,218.7628615853786,218.56051763198784,331.9363083769263,331.82930334145533
82.96620554170302,-16.195237072816848,355.85884956668207,305.7204369873605,305.8119886929598,122.42830593791705,207.000182716926,206.76542298537814
83.21334623884364,-16.31782348099836,168.8555529569821,168.85587023376624,347.6634696566332,346.75985696443087,148.11296333009318,148.11351620497774
82.90830540376821,-16.835477820394,349.67950728622026,349.757854898063,15.050330581050956,14.983654946121607,15.107604191285866,14.998247643845724
82.11780002747716,-16.545268309764175,42.411603419277895,6.898512838895688,10.232584869521773,10.248681536382175,9.97492118981003,10.020974355330926
276.1765543394395,-24.47455424829607,10.110800890995867,10.280467012124774,10.291021104674435,9.956978433847699,250.71531697613125,250.72138826100883
268.80698458067826,-27.995197985596548,49.25826999471936,237.24092933285854,237.74195278322716,237.56308226874282,132.6554456776174,132.28131111130486
285.7312208985204,21.08500008291472,299.888186109322,206.41123956313663,268.61616353540484,268.61585958737265,47.343413881540954,47.555562128787365
288.32775221008234,23.24919572773557,46.1251722998159,46.56098816350112,55.02628662743748,53.86377431704581,52.45497565613832,52.43856373049186
264.9000926161881,-20.821585677897954,350.9455891600084,351.06659973213516,350.97643519713256,350.9820197498175,351.2043626731508,351.1422092189253
264.88923197571347,-20.80509015216006,264.1134955912949,264.46466874750104,264.46479244080786,312.64791350600984,312.66493733987363,312.34996418376943
280.0648255248763,2.8437054355292157,82.33916895508113,158.8145388129791,306.5765222494207,305.221882846706,305.224195484664,305.9392516922396
270.7680328568589,-28.29797599143704,36.081729703683116,35.84665754976093,80.10283912751227,114.08150741094929,114.19166888299023,114.67513120673513
257.6724042828141,-52.112129414507386,9.507216868264297,48.365179045182884,48.776329331649855,48.620477370017326,48.883113927334264,240.9019820239621
257.74472317344396,-52.51483739680661,169.73608895951287,62.32284885115136,62.98460171384984,62.88371126541493,63.04870634919223,63.06995851903386
268.69531095907485,-32.34331734631622,275.6726048195245,253.4076429400703,252.51721177215612,266.20910124581485,266.30858447369326,270.88717200707583
46.29842984556151,-34.09022385831649,138.40358825478071,136.8664632353343,118.1245553131652,118.32399483797415,118.89235713571324,56.306984779776975
268.74160953495965,-31.892456638193003,80.67161476104174,67.45088140560752,67.26517107023422,279.1118204163862,306.80017461514444,253.11826477903244
271.70599169412566,6.990344144745112,184.13104842401006,183.57535302677607,24.823733854955268,24.824938332176853,24.55204728713816,353.6821807107534
272.00381685963293,7.080794956225383,174.73689467482941,173.67223507539074,21.63636856689544,22.248141247803016,10.863838347772395,11.03756122669822
271.6996356847277,6.982892771856598,88.34488334900558,300.79639152831606,256.2905157637964,255.6609037851296,260.48189230647546,82.37978177438946
8.464060979434757,43.669421751155156,293.7666804842962,293.8500832357504,236.3360329847212,236.56642904647487,236.5220487360152,326.6934496240443
8.002588182976375,43.94250940009623,206.8215024674103,207.29587444252945,204.21741705843047,327.0739517814786,245.01292232054746,244.00644220443385
3.6994156726491143,-60.06351902669878,243.92597071188382,72.37014157479513,331.66499679318605,276.76702246067487,330.21861915803754,249.01593027921
4.377854917252431,-59.951535015750245,253.53407981305318,253.21781176233227,247.23733188817408,255.37294789582316,330.8316436457,330.92636063996605
1.1486974614215804,-60.88221958303976,330.91692441045984,330.7686706109704,330.7996096859824,252.80458668658008,89.19013692087053,293.79801148773925
1.4851136016547908,-61.07017919217382,88.98668373335406,4.193363251583103,3.6822587609716257,3.6866235785822683,26.79619707926885,25.868750712431275
1.4898744067015668,-61.065145944897786,26.795689186970826,26.59667707435729,25.45336753955657,98.4063506771042,99.32256306678309,355.683483229904
283.3599968074107,-5.7731429826362985,296.4224974099625,307.53039969931467,310.47745202262865,288.14509662913485,310.36418892088545,293.27215828008787
283.34841362690935,-5.759065749698888,27.564353624871053,27.833029234928727,27.772181819188123,307.3757843240235,307.1795297595638,307.00237443772573
283.40705078648074,-5.926203251771021,97.2583397754655,254.79910168208232,332.2949786587585,333.18083787083464,330.9110282619062,337.616394331699
283.54975613237224,-5.776231726930526,320.02354480379904,319.97875174639273,320.1763961844356,320.0225428253713,320.13251577938036,252.64728221637046
145.1921530598951,-0.8459780628368329,329.21363116845384,26.141667842173142,25.214002717883826,24.47863851914816,26.331013567362522,25.17480676456956
359.80598138805817,-26.048693385229463,259.83357868791956,229.934990212355,274.9780768303244,329.611395350038,45.05384858818958,45.02929669467811
359.4132304192936,-26.482396478079597,348.12788791041623,348.3206679375762,348.0065739709061,348.04518519529023,49.29949987531899,48.34816938577768
272.6147228585149,-26.681220402167398,159.44092436501887,158.60520312184374,146.6323893354099,144.68242781804233,144.85913957518548,145.12156718722244
176.16013881116046,-32.45610890160536,10.948300354910636,2.762696567519095,240.91405975970375,240.95650150894755,95.78675835803492,356.06774276181017
271.1906839042259,-43.80156343401906,237.66109801821239,214.6490875591214,341.21373556833566,341.2668476455791,341.112446728866,25.26077513243968
114.84536092967402,2.1826071018544866,348.41333939088133,64.00957452888821,75.06810124127905,74.82291294283729,295.81710892547954,355.00905162742333
77.18552272006887,-45.50202644589656,142.5436279990417,142.04075138914138,144.05160640592277,142.04701150877457,142.0538964045409,358.52893590744833
76.94440860996424,-45.50909497790524,4.340587153434636,305.4980724411799,305.58857592808494,305.36973284594615,305.57947717383547,305.5987340339502
77.95866129563854,-45.04301982783543,186.6692078122573,206.08532949309463,205.75877943761853,357.12814225426644,357.1685483750831,355.97590310038436
75.29033588212134,-46.07837026780353,354.50266656754053,166.46904053699058,251.87738921772555,253.0137969030729,134.28223691691989,130.35531895028018
79.50271302299376,-27.491253652123905,353.2456188507352,353.1537785911173,343.4989131780397,339.84513805351816,341.21467542301565,69.31353454001103
79.50136704521509,-27.49118588852245,45.239885054757025,45.183267105978715,2.5967569661449064,2.6601613849576,2.6203729378229763,26.29644284846548
79.32272783762704,-27.514962154537464,1.4057615260422462,31.157477774322928,354.1998653310365,10.200487185783533,10.537553442942638,263.75421048900586
80.72633575100922,-27.07731360839034,14.728028607958649,14.732759772575694,14.599509744778734,8.027250228531067,185.96380743260136,290.4777529847475
257.6384906482249,-29.808363860921354,290.06030124882216,71.5754756921901,18.90094050580213,18.858919274123746,84.11544926482226,308.10835422400737
257.81045202572153,-29.79694074451536,4.971185299983809,4.979232791547737,4.940555355626252,4.959411134156242,4.943096580840215,79.43179112602921
257.77560962361053,-29.842815411912323,283.2239432371385,283.5326708635508,309.0535697451223,307.2378325634991,0.9934089293840002,43.33389550226321
257.70141981576165,-29.669695084182468,298.6008598500288,299.0257538183952,349.70284868323273,237.29626131301086,237.43321212257496,262.8980554375854
257.84659112389306,-29.825718668880725,27.863065422452323,27.458175875706587,66.12972780013709,64.73161526744275,64.65730906462512,66.11123246090675
258.1030110291449,-29.91740576721365,240.3464253039159,240.11998699620645,308.5835247333161,145.18197127115369,170.31662140685998,218.88758316101703
129.76674587931652,-32.692789847319105,24.000438659188966,55.20001304620463,55.230656916780866,54.998261492951784,55.24919514437974,55.17509869366498
297.49886204818387,21.289895839542268,55.218471296593435,55.29839232270522,55.34335712214103,306.976684219216,336.2043139536006,335.93654545119136
297.53359422979787,21.145905276266998,359.88496457829734,358.40429426674456,280.57810662491767,282.2921731225373,289.55478734816484,289.6828981877933
297.23314485944843,21.138995880406267,53.94628973388175,54.54714116968564,345.98357179996964,142.04840596926658,334.8081297180862,113.54616973512415
297.28977523194413,21.037288225259516,333.52642354500387,333.4524774778264,333.12277066739983,333.3352181034757,2.714123249047165,2.7135037164913847
297.4963931305625,21.02277261700642,100.16059056729117,31.346229798206267,312.8619733908205,347.01995024600717,347.0145959466162,345.83971607934717
297.23849108536604,21.149512909786697,150.67717571243975,150.6766277194231,39.2206125366816,214.13027001432812,85.2294524159643,84.55081084818968
98.6335725550931,25.84278184052512,75.93080492703223,287.6779275527901,289.0379677102355,292.21755498117284,288.39279320124405,289.11915290078065
283.17480571934317,23.331307467653552,70.65943321951461,67.10158783322413,359.04696933865165,358.97818467529237,276.3363283024447,278.4879966038692
176.0002880480897,13.042922279883545,25.739626606855197,254.8930527846539,255.97626661692024,255.94539495537103,76.39158493271083,76.11146437235867
301.831159796898,37.32054802619136,299.0648740676448,299.0410016874774,299.45520503068354,234.0210043228944,235.2967999025243,235.40713494589104
301.45252519517004,36.990945051702,236.1064238040628,234.61538475306446,247.04671867046247,131.85666943673408,90.4470036429413,111.95482104232391
352.5582126918533,31.70526519551868,70.66410004831712,282.04425546493724,282.04589712182303,53.94273617001486,53.76337893360977,53.98587518924897
352.32904422986036,31.545552894026624,54.06059158013874,53.7755081219554,163.71424102938107,358.24163616186945,358.51996741222536,358.52044102846634
352.2661033570653,31.759527731488124,358.56934768863266,61.69751717115,9.595450524237132,279.76495419145243,279.9484321807007,278.03323435657927
342.269605722865,71.45744848603852,341.7064461858354,341.30724223887717,62.28055041058135,61.9760611205789,338.44198614799666,338.308490304818
241.1296683838532,9.144120046149306,351.27875147257737,321.7496228506759,68.12862681494103,55.680974558608725,55.66605413948986,56.06230640135456
241.07692118507416,9.074876437249923,55.6960422826264,55.988939443082764,268.7660345874137,268.7661138380725,64.2086806756995,216.47165925010583
250.63770665575862,-51.83564563648172,43.436378677501374,46.724083337762444,22.396618133473616,22.74321329212696,305.82499806843066,305.91264325426516
216.376184470228,6.07263391508848,78.2740544385343,77.45620194323294,77.55782733785095,76.64644215725228,21.400546061906407,203.51882611150847
311.1277517095713,8.907516436352044,73.87566365927778,81.62143903449905,135.97483788365568,134.693133286262,135.2729412864827,356.7475384105442
311.1288835504487,8.903475249086446,291.88365009906363,86.74635854080559,6.057009445822118,52.346483215418644,49.000831480933286,338.1260614946903
274.36507771226763,-4.886266987464139,318.33932360722827,3.0676614687085877,27.270369652579788,303.31241984384286,26.926549683601674,47.11230957215096
274.36366694857554,-4.877351451976165,47.133033976743185,47.08992244350052,47.327383890820606,47.26930811995378,42.411697934962376,42.42857253810149
287.64465384002847,-41.56564726076232,5.966753876439262,355.87104721362283,355.7591870467675,355.87753226008033,355.887995297043,355.9018952726988
287.6920647053176,-41.56465585672535,355.90851774774393,355.81613259593337,355.78242219701036,354.24777281366715,55.04477127805915,54.21145027177206
287.6404337490554,-41.55067940120768,54.697855122204274,54.58105330792402,163.59496660756838,164.04778707211545,164.42745100138757,344.3107863835125
287.01969934012413,-41.807194383951966,61.39148351703671,61.27809109552263,61.398595579709,61.13592388774861,61.212406471355344,50.39388608009795
120.1260680137248,-25.35120046360139,338.81544671695724,30.99238440570765,30.77633909422125,91.037671995137,91.04024541726706,348.4271856826153
119.21514243530248,-25.55784637508595,280.39901489211724,280.8924320442864,325.24842301373417,18.652085645564203,17.398063195303312,16.38663663195711
119.45213721984655,-25.22895267847375,15.45452657231092,15.269245849240153,87.14245778283794,327.8433431248765,327.8629326044867,11.573389483291411
274.55545781820837,-34.69297283611164,305.0967617760395,303.9425549927505,305.4079602072208,47.85905583077621,47.84404609562807,47.78762398989673
273.9584757654023,-35.198747778479955,47.82799687299655,200.50914370497026,200.19610881041785,326.49369273180605,326.26066688585513,332.4569601404197
268.10660964514915,-37.846291860340905,43.76274484920985,44.64268706975878,325.75993691276346,325.7981382958801,358.25462024594833,178.65679391045953
276.47637519307847,-53.69269750693687,8.084335200390083,7.860723370718219,7.679808513331888,7.605434125446099,8.020445901214893,234.58625789498902
275.98309355429575,-53.56835175767094,234.7142569635204,234.6555690112637,234.70042210829263,234.72076123377343,234.79743076283242,234.62067982245048
122.14154120460886,-53.017018124429285,339.38052024865834,355.6488400947972,358.60895631027824,358.4302730700669,11.466728215741124,11.660631647625356
122.48820549631395,-52.965294373428,164.6894330920132,164.68956884736568,40.11062561196917,40.31155874949904,40.22222293236397,40.32599276558956
272.13432869761857,-32.19056334763387,66.93930381438349,66.87200558260193,249.6611109629476,3.3705285715591877,3.378380707819913,358.1575811928115
121.48458885452749,-29.17611093765209,180.3309806254956,9.597226822658149,352.12866792539563,352.22460833825386,352.1903087696382,98.22381098333368
121.02979090954662,-29.27873467314036,5.019589664646449,311.6040471368981,311.60469221885074,98.94214714008707,99.59978839409693,99.20357697479523
269.4229846575277,-33.89343708437422,84.4430843803909,2.285940579312363,0.5351444209028611,0.5348911424199556,0.378403232718553,229.31489322516103
338.6169854145814,58.287418216584555,56.47810674529029,56.62282753806478,56.42902788805726,56.20946591373881,56.29685966362894,302.02970959263746
