ra,dec,pmra,pmdec,CMC15[dm|r|ra|dec|t],Pan-STARRS DR1[dm|r|ra|dec|t],2MASS All-Sky[dm|r|ra|dec|t],SDSS DR12[dm|r|ra|dec|t],URAT1[dm|r|ra|dec|t],UCAC4[dm|r|ra|dec|t]
174.98163002503162,-11.644793044392035,539.4114179934936,-24.078476701753093,0.54|3.912|174.98053|-11.644729|2008.3,2.05|0.331|174.98154389|-11.64478906|2013.8,2.98|8.698|174.979174|-11.644669|1999.1,,2.21|0.746|174.9814258|-11.6447931|2014.2,nan|7.39|174.9795421|-11.6448423|2000.0
176.76507094226932,-11.824370174345345,-204.8906261172184,-77.22149005386926,0.1|2.662|176.76579|-11.824125|2003.2,1.28|3.277|176.76596037|-11.82408429|2001.2,1.76|3.78|176.766111|-11.824088|1999.1,,1.38|0.267|176.7651489|-11.8243461|2014.2,1.38|3.436|176.765995|-11.8240473|1991.3
173.33036293609402,-12.817087635422316,-101.18958387182111,-36.46461197207073,0.02|0.988|173.330629|-12.816982|2006.6,0.11|0.28|173.33044171|-12.81705609|2012.6,0.22|2.004|173.330926|-12.817219|1999.1,,0.1|0.078|173.3303872|-12.8170767|2014.2,0.1|1.649|173.3308098|-12.8169287|2000.1
176.6255115621086,-11.693433602212483,-73.49520804592777,-47.40364695139473,0.34|1.06|176.625769|-11.693273|2003.2,1.53|0.258|176.62558882|-11.69345785|2011.7,2.44|1.456|176.625866|-11.693217|1999.1,,1.66|0.086|176.6255383|-11.6934217|2014.3,1.66|1.328|176.6258359|-11.693237|1995.2
275.7486764180936,-29.622541796906663,-9.421197719956023,10.750927024740736,1.72|16.163|275.745442|-29.619041|2003.4,0.04|8.261|275.75011319|-29.62446521|2012.4,3.05|15.941|275.74378|-29.623734|1998.5,,,nan|13.006|275.7496674|-29.6260462|1993.8
275.78955763756926,-29.6176830707485,251.91624412608158,325.353215155395,1.94|4.778|275.791056|-29.617392|2003.4,,3.23|12.989|275.79339|-29.619078|1998.5,,,5.53|18.078|275.7866839|-29.613325|1999.3
275.6019888193664,-29.61432984951716,-13.967272655891342,3.0590292722940378,1.73|23.727|275.60082|-29.607813|2003.4,0.11|16.261|275.60590123|-29.61730372|2012.2,3.16|26.379|275.603983|-29.607203|2000.5,,,nan|13.785|275.6040036|-29.6109156|1995.9
275.6146981114053,-29.607165986494927,-18.869759408839933,5.516489241012035,1.71|20.067|275.618547|-29.611623|2003.4,0.11|16.233|275.61644338|-29.61140863|2012.3,3.2|10.636|275.612245|-29.609198|2000.5,,,8.94|29.823|275.6079768|-29.601295|1992.2
275.69788433909815,-29.612321490484963,-10.533620629991985,8.241824755160152,1.82|6.005|275.696127|-29.611661|2003.4,0.03|21.672|275.69574045|-29.61803789|2011.9,3.47|19.409|275.700052|-29.607262|1998.5,,,nan|21.163|275.7019212|-29.6170367|1994.3
275.4600030864939,-29.510994093592853,-19.462320474354048,-7.262666367946547,2.04|22.144|275.465322|-29.515047|2003.4,0.05|21.603|275.46690518|-29.51107511|2012.4,2.99|24.151|275.455717|-29.51656|1998.5,,,nan|8.92|275.4621706|-29.5126025|1997.4
275.60304252632494,-29.661622530950087,-40.688164948035,23.37330177565651,1.93|7.185|275.602482|-29.659683|2003.4,,2.62|20.424|275.599848|-29.666561|2000.5,,,nan|11.286|275.6058992|-29.66354|1998.4
274.7643341430019,-21.865914059407963,11.301187862893851,64.84268113979321,3.07|4.35|274.764223|-21.864705|2006.4,0.12|22.224|274.75909491|-21.86211336|2012.2,4.97|18.973|274.763719|-21.871147|1999.4,,,nan|14.028|274.7674674|-21.8685098|1998.0
287.8467844897526,-51.088749252439044,7.991074684614091,-118.05300764551674,,,4.22|1.907|287.84673|-51.088215|2000.8,,,
261.6430777918844,-29.231425015532626,-26.040096581402288,10.337947114530001,3.19|24.583|261.644026|-29.238199|2003.5,0.11|28.556|261.65205887|-29.23268759|2011.9,5.48|11.25|261.646479|-29.230421|1998.5,,,5.4|18.92|261.6375774|-29.2292956|1997.6
261.57932189252267,-29.177726230961515,-23.118175255215696,0.35506331495566545,2.28|16.55|261.577995|-29.182168|2003.5,0.24|25.193|261.57131509|-29.177762|2012.3,4.88|18.849|261.580203|-29.172541|1998.5,,,5.9|24.227|261.5865821|-29.1754417|1998.0
261.5922188352916,-29.240694753156447,-16.231379399370862,0.9412801452410628,3.21|16.424|261.588642|-29.237369|2003.5,0.13|27.484|261.60006796|-29.23730224|2011.9,5.16|17.596|261.596357|-29.243992|1998.5,,,3.03|13.592|261.5879177|-29.2403498|1990.2
261.57333977861384,-29.27881388606552,-11.753423129621684,-14.93073858567202,2.08|7.706|261.570896|-29.278894|2003.5,0.26|8.077|261.57077983|-29.2789342|2012.1,4.24|14.979|261.577938|-29.277676|1998.5,,,3.63|22.369|261.5785568|-29.2830475|1996.2
294.5866843253714,28.709913312899427,30.65769624134387,1.0531289992318495,3.59|25.442|294.582303|28.715847|2001.4,0.11|3.144|294.58661683|28.71079023|2012.3,4.14|11.32|294.586328|28.706791|1997.7,,nan|2.289|294.5861619|28.7094844|2013.6,5.65|19.105|294.5926121|28.7088273|2002.2
294.4561826727419,28.797917453968324,-45.163820165687426,-13.329088394840765,3.11|25.962|294.451162|28.792214|2001.5,0.09|23.38|294.45165978|28.79278299|2011.8,4.2|21.556|294.461912|28.801195|1997.7,,6.1|13.836|294.4566807|28.7941044|2013.5,6.1|13.748|294.4566712|28.7941281|2002.3
262.81883161668554,6.101844051182277,-126.05347207376111,-463.2390932209629,0.61|4.151|262.81913|6.102965|2007.0,1.92|0.221|262.81884942|6.10190949|2014.3,2.19|26.521|262.811752|6.099697|2000.3,,2.07|0.707|262.8188831|6.1020403|2014.0,2.1|6.786|262.8192962|6.1036781|2000.0
170.2312007500954,-59.91118434962096,11.756764679101904,1.8950904301565688,,,3.59|24.639|170.217646|-59.910439|2000.1,,,5.09|28.602|170.2175418|-59.9152045|1994.4
199.75934559608262,-68.54346321150835,174.4778677826455,115.98636895125256,,,3.94|26.008|199.762874|-68.536354|2000.2,,,7.49|20.282|199.7504027|-68.5480453|1995.1
232.62172844229173,-31.53449177682796,-239.36944070478282,-339.8977143631008,0.16|4.092|232.62249|-31.53355|2005.5,3.43|25.403|232.62531049|-31.52812336|2014.2,2.2|7.013|232.623054|-31.532896|1998.6,,,1.45|6.739|232.623008|-31.5329617|2000.0
176.50118655567596,-30.15589333888583,-127.9687487549086,-1.8955832256339007,0.01|1.181|176.501575|-30.155909|2006.1,1.66|0.547|176.50136777|-30.15586412|2012.6,1.92|1.958|176.501825|-30.155888|1999.3,,,1.28|1.987|176.5018342|-30.1559028|1988.5
176.81453868845932,-30.28749211992664,-266.1237950397237,-228.01342637953425,0.59|3.477|176.815517|-30.287012|2006.9,6.15|1.777|176.81407474|-30.28777166|2010.4,1.07|5.768|176.815998|-30.286495|1999.3,,,3.2|5.421|176.815868|-30.2865109|1991.2
176.16342751661858,-29.88470011820065,-65.61264608007093,38.139557236521284,0.11|0.959|176.163697|-29.884845|2005.2,0.67|1.553|176.16384025|-29.88495572|2012.6,1.2|1.467|176.163865|-29.884871|1998.5,,,2.16|1.335|176.1638121|-29.8848809|1991.0
182.39800113901447,5.45676196302905,27.46483339907947,-108.67386415722342,0.51|1.677|182.397883|5.457209|2000.8,1.01|18.512|182.39377597|5.45380966|2011.8,0.26|18.503|182.393785|5.453801|2000.2,2.44|18.436|182.393803|5.453808|2001.3,nan|0.247|182.3979839|5.4568242|2013.6,nan|1.726|182.3978771|5.4572214|2000.3
182.49490302412707,5.454343940270761,25.513487488304328,-113.17913298591148,0.96|0.74|182.49493|5.454546|2000.8,0.37|0.965|182.49507291|5.45412901|2011.5,3.26|0.878|182.494925|5.454585|2000.2,3.32|0.593|182.494997|5.454481|2001.3,0.32|0.736|182.4950286|5.4541756|2013.7,0.32|0.751|182.4949433|5.4545475|1991.9
182.1368993375177,6.149949907646773,-232.5979276442941,164.31531031218162,0.4|4.397|182.137902|6.149234|2000.2,1.66|1.085|182.13715668|6.14977971|2011.5,2.61|4.414|182.137922|6.149254|2000.2,2.22|4.114|182.137859|6.14931|2001.1,1.79|0.437|182.1370097|6.149885|2013.8,1.79|4.403|182.1379189|6.149255|2000.0
183.38538720788125,6.4514037061995815,52.380820938329535,-112.50731314726174,,2.4|0.178|183.38536383|6.45144158|2012.1,3.32|1.975|183.385138|6.451888|2000.2,2.68|1.567|183.385217|6.4518|2003.2,nan|0.288|183.3853467|6.4514669|2013.6,
181.73827209441777,5.801535392176063,244.3946821038501,-249.7390337375328,0.18|5.405|181.737207|5.802591|2000.2,1.29|11.657|181.73558109|5.80334617|2001.2,1.87|5.211|181.737265|5.802572|2000.1,1.2|11.18|181.735588|5.803109|2001.1,0.69|7.502|181.7364194|5.8024942|2013.9,0.69|12.08|181.735488|5.8034187|1991.4
181.7365113365256,5.8023698835535225,240.89943242746486,-240.2455418434877,0.03|5.29|181.735471|5.803405|2000.2,0.74|4.863|181.73558109|5.80334617|2001.2,0.16|2.778|181.737265|5.802572|2000.1,3.23|4.266|181.735588|5.803109|2001.1,1.34|0.575|181.7364194|5.8024942|2013.9,1.34|5.283|181.735488|5.8034187|1991.4
182.3450216278001,5.7002395254629015,-29.999955086898087,-312.45268924863984,,3.78|1.176|182.34505174|5.70056297|2011.7,4.32|4.78|182.345154|5.701559|2000.1,4.27|4.509|182.345149|5.701484|2001.1,nan|0.51|182.3450172|5.7003786|2014.0,
182.49511143843282,5.454003448092406,28.725342463049394,-105.98423671102934,0.31|2.073|182.49493|5.454546|2000.8,1.02|0.487|182.49507291|5.45412901|2011.5,2.6|2.212|182.494925|5.454585|2000.2,3.97|1.78|182.494997|5.454481|2001.3,0.97|0.704|182.4950286|5.4541756|2013.7,0.97|2.063|182.4949433|5.4545475|1991.9
182.51355386786662,5.807084148544402,-158.80827856920314,17.649496249221283,0.61|4.176|182.514719|5.806957|2000.2,7.16|4.723|182.51280694|5.80600465|2010.6,0.49|2.335|182.514209|5.807024|2000.2,7.22|19.987|182.51914|5.807138|2001.1,nan|0.268|182.5136338|5.8070919|2013.8,nan|2.46|182.5142424|5.8070081|1991.2
182.498281748752,5.817448411584055,-158.91358825032117,19.063502518415703,0.58|2.529|182.498991|5.817384|2000.2,2.14|0.521|182.49843188|5.81742715|2012.1,1.91|29.368|182.494005|5.824403|2000.2,2.39|2.318|182.49893|5.817368|2001.1,nan|0.233|182.4983525|5.8174458|2013.7,nan|2.424|182.4989618|5.8173862|2000.3
265.0857836658692,-18.55604095733722,5.348751891988122,-8.884211490857544,3.05|20.401|265.080005|-18.554612|2008.9,0.02|21.884|265.0915601|-18.55338207|2012.6,3.74|26.378|265.081651|-18.562223|1998.4,,,nan|4.285|265.0845362|-18.5559987|1982.0
264.8882411780316,-18.612701694939066,-20.281473507212773,4.564813832115612,2.81|19.16|264.893013|-18.609879|2008.2,0.16|29.743|264.89573598|-18.61692855|2012.3,4.21|27.038|264.89554|-18.615639|1998.4,,,nan|27.72|264.8906324|-18.6053353|1989.2
264.9243595410072,-18.624633086526426,-9.206246829380564,2.6147909504909346,2.7|11.092|264.921549|-18.623091|2003.4,0.05|28.153|264.92883114|-18.631205|2011.9,3.7|22.618|264.928133|-18.619457|1998.4,,,nan|16.404|264.9203995|-18.6272025|1989.0
265.026501510108,-18.544594793125306,-10.867402263610117,2.1576631123171746,3.07|3.884|265.026003|-18.545556|2008.4,0.04|25.3|265.03205631|-18.53992812|2012.4,2.6|27.392|265.033942|-18.547459|1998.4,,,4.26|29.918|265.027955|-18.5527862|1997.7
265.35233788125777,-18.49403936931877,38.58025984381945,-8.095269869440152,2.0|23.104|265.348293|-18.499174|2010.5,0.01|8.883|265.34976858|-18.49437748|2012.2,3.48|25.216|265.359427|-18.496023|1998.4,,,nan|1.015|265.3526383|-18.4939864|1990.4
265.21918814215337,-18.689506500211674,-3.2919004382672807,5.848613768191277,3.23|16.258|265.215992|-18.692846|2009.6,0.0|18.881|265.21410163|-18.68744616|2012.2,4.39|12.5|265.216029|-18.69125|1998.4,,,3.99|19.847|265.2250089|-18.689237|1997.7
260.1832723779997,-18.053323200917173,-7.903250680002121,4.859307487147594,2.59|21.415|260.183351|-18.04737|2003.4,0.04|0.494|260.18337361|-18.05342264|2012.5,3.87|21.698|260.183234|-18.047291|1999.3,,,4.32|25.542|260.1806692|-18.059965|1999.6
258.3082333070542,-17.451002756368847,-12.043744915371347,2.8681673720527043,2.34|26.117|258.306229|-17.457994|2006.5,0.14|18.585|258.30937351|-17.44594968|2012.1,3.79|10.607|258.305157|-17.450836|1998.3,,,5.77|12.509|258.3107889|-17.4534806|1994.1
258.9242468949035,-17.156863743103532,-26.46726166769021,7.6281489631269155,3.98|28.369|258.930892|-17.161536|2002.6,0.16|15.813|258.92759189|-17.15987936|2012.5,3.4|11.142|258.927441|-17.157413|1998.3,,,nan|28.254|258.9308621|-17.1615206|1979.2
258.8371417179055,-17.05287399406374,-22.87071095491618,7.924487283368154,3.28|25.136|258.830629|-17.056015|2002.6,0.02|25.916|258.83225537|-17.05834018|2012.0,3.34|25.654|258.84404|-17.055586|1998.3,,,nan|12.285|258.8341303|-17.05469|1976.4
258.88417423523447,-17.077192035019365,4.153424477302085,-8.155930906721832,2.89|10.982|258.88259|-17.074543|2002.6,0.01|9.639|258.88275366|-17.07949065|2011.9,3.37|9.605|258.882783|-17.079496|1998.3,,,2.91|16.621|258.8849903|-17.0726353|1986.0
326.63276211886426,13.046598975962114,-0.09298531756205276,-5.565758973176521,,1.29|0.027|326.63277226|13.04659716|2012.5,2.75|0.195|326.632765|13.04655|1997.7,1.29|0.15|326.6328|13.046575|2009.7,nan|0.25|326.6328297|13.0465672|2012.9,
326.9277509202699,13.816163675212591,-11.715735482376894,-63.46191768901594,,2.66|0.18|326.92776335|13.81621862|2012.3,0.29|14.035|326.931045|13.81393|1997.7,2.99|0.414|326.927779|13.816282|2008.8,nan|0.126|326.9277554|13.8162036|2013.3,
325.5350839509201,13.484734463769028,328.70785928959555,-89.81144122761732,1.8|21.097|325.535632|13.478903|2000.7,0.46|0.233|325.53502551|13.48475079|2013.2,1.36|5.619|325.533522|13.485069|1998.7,,nan|8.76|325.5335658|13.4828108|2013.6,
325.5369995016925,13.478572211803785,327.25224947531404,-88.56344353279236,0.1|12.759|325.536187|13.475124|2000.7,0.13|1.643|325.53655082|13.47868632|2010.7,0.04|19.839|325.533341|13.48278|1998.7,,nan|0.764|325.5367956|13.4786319|2013.3,
326.4452095078668,13.404992624769495,-22.9317556466073,-52.52087907129084,0.06|0.784|326.445267|13.40521|2000.7,2.76|1.933|326.4457001|13.40525688|2011.8,2.02|0.94|326.445274|13.405253|1998.7,1.86|0.477|326.445278|13.405116|2006.4,1.62|0.114|326.4452229|13.4050289|2013.2,1.39|0.865|326.4453|13.4052239|1995.5
325.7660561588285,12.878506814137845,163.7264952994874,79.07689172178951,1.04|1.228|325.76575|12.87836|2007.5,2.49|0.213|325.76600935|12.87848502|2012.2,3.42|2.731|325.76536|12.878187|2000.4,1.72|18.156|325.76561|12.883536|2000.7,nan|0.492|325.7659349|12.8784567|2013.1,
326.55473155741413,13.499264547948346,38.512898618955795,-19.737363511720584,0.79|0.662|326.554567|13.499347|2000.7,2.01|0.062|326.55472104|13.49926811|2011.9,3.03|0.774|326.55454|13.499364|1997.7,2.15|0.286|326.554664|13.499302|2009.7,2.09|0.128|326.5547028|13.4992769|2013.2,2.14|0.644|326.5545692|13.4993395|2000.7
275.8836277110285,-24.66748839233052,-13.399527512227293,6.842911250407237,0.85|5.967|275.881819|-24.667636|2003.5,0.03|15.261|275.88378344|-24.67171971|2012.3,2.89|20.45|275.878222|-24.670324|1998.5,,,nan|7.787|275.8855977|-24.6687062|1997.9
275.8124122716245,-24.694011966824466,-28.95259637719249,14.389800824592905,1.98|16.848|275.814984|-24.698065|2003.5,0.09|12.672|275.81362457|-24.69735164|2012.4,4.03|25.225|275.813087|-24.700987|1998.5,,,3.39|28.951|275.8055371|-24.6990634|1998.1
182.67649098862395,-22.21815032462189,157.8339643075542,245.6663702514824,0.43|3.167|182.67598|-22.218889|2004.6,1.73|1.787|182.67617126|-22.218545|2010.3,0.66|2.81|182.675675|-22.218315|1998.3,,,1.76|4.72|182.6757109|-22.2192414|1999.3
177.58340847248718,-25.89370565555634,-108.73648547751495,-124.88589939877278,0.14|1.679|177.583741|-25.893344|2005.8,0.21|0.159|177.58343236|-25.89366627|2012.5,0.6|2.468|177.583896|-25.893175|2000.2,,,0.18|2.448|177.5839192|-25.8931998|1978.9
182.67644109620187,-22.21722224504692,166.77614322632934,259.89092663236164,1.53|6.193|182.67598|-22.218889|2004.6,0.24|4.844|182.67617126|-22.218545|2010.3,0.97|25.995|182.67304|-22.223719|1998.3,,,0.2|7.667|182.6757109|-22.2192414|1999.3
274.28431236541513,-28.465629227991066,-9.877458022730556,4.587529872039261,0.47|25.518|274.28532|-28.472657|2003.4,0.02|22.166|274.28755516|-28.47108457|2012.2,2.51|13.293|274.281469|-28.462912|2000.7,,,nan|3.024|274.2849183|-28.4649687|1987.1
274.31050955608845,-28.470788807028715,-15.18594441333721,2.6660779964448253,0.59|27.55|274.301813|-28.47064|2003.4,,2.74|6.718|274.312637|-28.470686|2000.7,,,nan|6.765|274.312653|-28.4707103|1994.6
274.3018670389564,-28.475362032984066,-17.833225102170953,5.914776900668062,0.96|24.93|274.294695|-28.472506|2003.4,0.08|19.895|274.29595163|-28.47350352|2012.2,3.19|27.79|274.309449|-28.479263|2000.7,,,nan|4.499|274.3009324|-28.4762923|1999.4
240.13128156733814,-27.766063957869395,-15.646971570344515,-12.662227058511696,3.52|9.513|240.132422|-27.768506|2009.2,0.14|18.532|240.12551904|-27.76541315|2012.2,3.23|19.897|240.136918|-27.768459|1998.5,,,nan|6.56|240.131415|-27.7642414|1984.6
239.97440238185985,-27.7878007815278,-10.677494920907558,-12.076908682253173,3.26|13.422|239.974226|-27.791522|2009.2,0.14|25.209|239.97787473|-27.78150074|2012.5,3.07|28.104|239.966863|-27.783754|1998.5,,,nan|13.394|239.9741659|-27.7915114|1967.5
240.33456453253723,-27.92372747847773,10.984190480579525,-12.219947472721364,3.66|24.777|240.332264|-27.917151|2006.9,0.02|26.147|240.32658966|-27.92199525|2012.5,4.13|19.434|240.328909|-27.921701|1998.5,,,nan|20.014|240.3396827|-27.9269687|1995.4
265.6243256952729,40.23908810403872,-19.600781125244065,50.808493673575505,0.05|1.398|265.624266|40.238708|2001.5,1.56|1.064|265.62421192|40.23881177|2012.4,0.17|25.375|265.624743|40.232052|1999.4,,1.41|0.785|265.62423|40.2388889|2013.6,1.41|1.539|265.6242768|40.2386678|2002.4
265.62412463094245,40.23870807377368,-14.280848440919799,46.845699924157856,0.09|0.378|265.624266|40.238708|2001.5,1.52|0.422|265.62421192|40.23881177|2012.4,0.13|24.04|265.624743|40.232052|1999.4,,1.37|0.691|265.62423|40.2388889|2013.6,1.37|0.439|265.6242768|40.2386678|2002.4
321.9667443423385,7.4163087102358425,-18.329160909914233,-16.30940433603171,4.27|24.799|321.970241|7.410358|2000.3,0.08|17.398|321.96611851|7.42110591|2012.7,2.92|0.475|321.966833|7.416418|2000.5,0.15|17.391|321.966141|7.421107|2008.8,3.81|24.923|321.9702137|7.4103025|2013.2,3.85|24.82|321.9702548|7.4103592|1996.7
321.9425058797501,7.296168100775103,-224.96589308193455,-646.2684809811359,0.27|10.123|321.943436|7.298832|2000.7,1.66|1.709|321.94253171|7.29664783|2012.6,2.37|10.346|321.943481|7.298882|2000.5,4.74|4.407|321.942908|7.297333|2008.8,1.66|1.295|321.9426328|7.2965128|2013.6,1.63|10.173|321.9434642|7.298837|2000.0
7.306245184869916,-32.443377925427406,88.43145570534139,-72.35516133029179,0.06|0.824|7.306023|-32.443248|2008.5,,0.11|17.457|7.309002|-32.447632|1998.8,,,0.94|1.749|7.3058018|-32.4430692|1980.4
7.309507391903239,-32.447962299049244,89.32916483423084,-71.07737770151351,0.28|0.834|7.30928|-32.447834|2008.5,,2.44|1.944|7.309002|-32.447632|1998.8,,,1.61|20.904|7.3058018|-32.4430692|1980.4
6.9598677181406785,-32.551954987834485,109.81654028160862,-47.38920138113123,0.67|0.872|6.959593|-32.55189|2008.6,5.4|17.587|6.96251113|-32.55630175|2014.4,2.46|18.279|6.962506|-32.556519|1998.8,,,1.89|1.821|6.9593053|-32.5517828|1984.4
7.060367090946054,-32.465642271662865,112.08238735107493,-44.53102705931764,1.02|0.857|7.060096|-32.465583|2008.6,nan|0.068|7.06034808|-32.46563609|2014.9,3.35|1.999|7.05975|-32.465454|1998.8,,,2.35|1.8|7.05982|-32.4654534|1977.5
5.94843558997742,-32.65756674711593,52.404006593053005,-102.42279538295959,,2.01|15.472|5.94759406|-32.65332624|2014.6,0.05|15.948|5.947552|-32.653198|1998.8,,,
6.933057131198193,-32.387922663285536,335.0049781264835,-105.20879405420423,0.06|2.592|6.932237|-32.387732|2008.2,nan|0.182|6.93300202|-32.38790797|2014.7,1.26|5.59|6.931296|-32.387482|1998.8,,,1.41|5.424|6.9313574|-32.3874703|1991.4
3.840396842133489,-33.49721817604169,128.08905595066167,-47.883365536798365,0.94|0.796|3.840138|-33.49718|2009.3,nan|22.472|3.84440916|-33.50248721|2014.8,3.23|2.251|3.839695|-33.497002|1998.9,,,nan|2.246|3.8396883|-33.4970225|1978.3
6.322648239351247,-32.707696142862126,134.75367303338956,-18.303112322715467,0.09|1.177|6.32227|-32.70763|2008.2,nan|0.142|6.32260415|-32.70769121|2014.8,2.09|2.475|6.321854|-32.707542|1998.8,,,1.33|2.434|6.3218706|-32.7075331|1988.0
6.960380814384344,-32.556894615729604,112.21147528494237,-44.637833395833425,0.44|18.169|6.959593|-32.55189|2008.6,5.17|6.798|6.96251113|-32.55630175|2014.4,2.23|6.579|6.962506|-32.556519|1998.8,,,1.66|18.685|6.9593053|-32.5517828|1984.4
77.03945396761587,40.72160324613429,-2.2290479892966832,-0.5591871711231275,5.64|2.584|77.038776|40.722092|2003.0,0.03|28.748|77.02892905|40.72176563|2012.4,4.32|5.457|77.041439|40.721836|1998.8,,5.53|2.575|77.038781|40.7220925|2013.5,5.53|2.498|77.0387962|40.7220737|1999.3
77.45825317534603,40.547194770749314,35.40949357028225,-152.15975286195058,0.35|28.086|77.448824|40.54412|2003.1,0.5|22.55|77.45853965|40.54092968|2012.5,0.49|27.775|77.466602|40.542789|1998.8,,4.64|28.324|77.4595283|40.5549986|2013.7,0.47|22.185|77.4587124|40.541037|1955.7
275.1885743129771,-27.933875255773977,-15.785822468739376,5.525720763363844,1.76|23.397|275.188827|-27.940365|2006.5,0.08|15.207|275.18402975|-27.93257727|2012.6,3.47|29.671|275.197074|-27.937281|1998.5,,,nan|5.999|275.1876915|-27.9353387|1999.1
188.6854851388454,15.80643959087308,-12.887654541960863,-194.25676514712742,0.06|2.756|188.685555|15.807201|2001.3,,1.24|3.399|188.685591|15.807377|1998.0,1.0|2.314|188.685539|15.807079|2004.1,1.54|0.319|188.6855114|15.8065242|2014.0,1.54|3.043|188.6855492|15.8072812|1991.0
