# Gaia DR2
# CMC15
# Pan-STARRS DR1
# 2MASS All-Sky
# SDSS DR12
# URAT1
# UCAC4
RA [deg]	Decl [deg]	gmag [mag]	PM_RA [mas/yr]	PM_Decl [mas/yr]	|RA_ICRS [deg]	DE_ICRS [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RA_ICRS [deg]	DE_ICRS [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F
269.76573233107575	-17.610549822782957	20.770494	-15.052876564554456	-13.557133911626725	|269.871255	-17.736883	14.381	[26710.11255884]	[-33620.15574927]	3748.658498511537	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
188.25229252869406	-25.644696664969125	15.007668	-5.295961022639365	-106.88546125485674	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|188.2522874	-25.6442384	nan	[-1.76854992]	[37.88035855]	163.23963234621053
188.1375065285017	-26.1735760891681	12.429171	721.5355757774954	-683.2938773474086	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|188.1344095	-26.17099	nan	[-659.0616654]	[601.91975817]	562.8499710833482
263.9906229467247	-12.491479018200282	20.45763	-18.7945124625249	-18.50316830830083	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|263.8385795	-12.4622481	16.626	[-13201.56309142]	[2595.37144192]	4632.198958452147
20.080003953996396	24.930860463354293	19.166275	-20.261784523746606	-29.055280044667633	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|20.2330083	24.9696909	11.388	[21829.25499787]	[6120.84837287]	12229.937149207966
19.129597580480542	24.321177785193452	13.650246	1678.8400841912014	-680.1382731749438	|19.122496	24.323805	nan	[-1602.79250706]	[651.41949622]	1469.4258753760778	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|19.1224806	24.3238209	nan	[-1673.68350655]	[682.0015515]	1650.4397712701154
21.137286209741173	24.80244232463459	12.793102	-70.45601678953231	-105.80541451038229	|21.137497	24.802726	10.163	[70.69505703]	[94.55047797]	64.2583806858197	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|21.1376409	24.8029039	14.541	[76.20127741]	[103.64477571]	92.34847684146963
154.83578620283626	-50.47840244840075	20.929626	-5.093870496574519	-10.695150714170474	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|154.6874445	-50.6124128	14.256	[-19590.23007381]	[-27912.23915446]	13255.22858393581
347.4151165867405	-1.9749166852311886	11.66961	268.81460973961424	-368.787388362445	|347.41398	-1.973334	8.671	[-264.56825719]	[368.84540845]	325.4485059872549	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|347.4149231	-1.9746078	13.434	[-281.75906067]	[426.66072928]	81.3128256498314	|347.4140165	-1.9732731	13.448	[-254.88045322]	[385.12539907]	337.1636058994136
347.2974170226176	-2.2611644990224686	8.274324	631.5198473186426	-97.21409968546233	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|347.2948006	-2.260757	9.867	[-605.98082241]	[97.09361853]	472.3205076273158
347.41529439400523	-1.9744796800749596	13.426092	298.19058353082414	-383.76689853739555	|347.41398	-1.973334	8.671	[-306.16468387]	[267.89861116]	388.0605165890585	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|347.4149231	-1.9746078	13.434	[-526.09260193]	[-174.25698824]	71.7999608777629	|347.4140165	-1.9732731	13.448	[-296.15917955]	[283.61046798]	339.5998191608707
347.6605546038957	-1.993519131114567	14.485355	345.9834793397919	-456.9600082843208	|347.659114	-1.991615	11.559	[-334.05085952]	[440.71682844]	453.5674199717126	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|347.6591165	-1.9915753	nan	[-335.14303067]	[449.35593327]	380.72265690362093
171.4268511095551	-16.531743209401466	15.880854	11.774837672319647	-2.17203668308253	|171.426871	-16.531724	13.547	[23.65184299]	[12.98912386]	5.733204010679549	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|171.4267815	-16.5317217	16.179	[-7.38357871]	[2.43468113]	16.231078978494054
160.7246592390307	2.7889387309557776	13.601369	-235.45594037830443	-31.47635532119194	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|160.7256671	2.7890678	15.525	[236.0641655]	[27.42956097]	164.9322595309959
222.90422183102868	15.318333034383054	10.516709	-206.66957429373568	102.02917687049427	|222.905907	15.317589	nan	[376.71074794]	[-174.42993934]	265.95012358782503	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|222.90508	15.317862	nan	[123.91483086]	[-71.32776722]	285.93683826862156
222.90500730245006	15.31796085106461	8.2476845	-241.10372009954193	92.36226164417033	|222.905907	15.317589	nan	[200.77557115]	[-87.98288038]	191.18812703234792	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|222.90508	15.317862	nan	[11.45520455]	[-16.07792254]	211.68880823667686
309.8145165665972	40.07857721563734	20.317047	-421.5412753489055	38.48953023133082	|309.962628	40.004921	13.341	[28168.13408888]	[-18262.23830017]	13340.49964666267	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
62.32283526622905	-53.37117681468985	10.677082	1046.140582593774	584.1300787843641	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|62.3146956	-53.37389	12.488	[-1125.1456634]	[-630.27462534]	773.1326900519517
63.99274310573792	-53.30809958198937	7.232292	784.2315819492185	396.85531993267097	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|63.9870909	-53.3098067	9.629	[-497.70249805]	[-252.91799885]	796.1137262028166
134.7705873855569	36.44045717467668	11.010662	-376.13421466689675	-392.9335856285662	|134.772227	36.441822	nan	[354.08364515]	[362.90016695]	386.0650812808436	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|134.7723374	36.4419128	12.525	[328.35472054]	[337.5986723]	544.3807185684128
192.4731948832706	73.59135417366602	14.875737	-67.25471008785502	-95.79387808817843	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|192.4740389	73.5916767	17.228	[74.91108533]	[101.30998722]	66.52643204678076
190.45366656517152	74.28066104297568	14.099531	-210.95850845075645	48.971384897615685	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|190.4561756	74.2804584	16.049	[158.2981935]	[-45.51176404]	135.18912831966566
193.03580902310082	73.56892701218032	13.475987	-340.1209893632175	-96.9102217431256	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|193.0395727	73.5692914	15.206	[247.69048556]	[84.4395858]	262.73903781900214
270.74873919747745	-30.22368328941084	19.201778	-14.31761268286043	-53.974795018549116	|270.732506	-30.38307	14.165	[-5035.64094639]	[-60357.16580263]	3751.9891208159493	|270.72878603	-30.38394803	19.2537	[-21918.32722936]	[-296053.3835725]	513.6155089534791	|270.733836	-30.383877	13.207	[-3556.78495169]	[-30422.26762521]	581.0838614042998	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
192.45143291447707	-3.29465372385678	13.817791	-315.15858732841883	-458.1475735164122	|192.452488	-3.29309	10.759	[302.06090927]	[453.5405862]	385.11246370173654	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|192.4528012	-3.2926873	15.971	[312.89751929]	[457.59378435]	433.82628575343966
191.09359766841834	-3.0025805963932153	10.218995	63.078419165148986	-168.43805633177945	|191.093402	-3.002033	8.499	[-53.03840514]	[158.12323123]	102.91542159645644	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|191.0935822	-3.0025017	11.276	[-14.02045445]	[166.82257469]	22.061041729294047	|191.0933245	-3.0018523	11.276	[-42.18862451]	[108.24542893]	182.23236791067094
223.57711717447393	-35.62286165047126	20.80773	-4.030445229906919	-4.438936625996862	|223.576402	-35.75686	16.122	[-232.2425821]	[-56752.92931398]	11832.32840683238	|nan	nan	nan	nan	nan	nan	|223.57635	-35.756863	16.122	[-137.94192932]	[-28429.13769274]	9904.137070882405	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
162.78350621726494	35.88208723741685	11.195757	39.83317480437948	-16.436903522338582	|162.783323	35.882149	9.076	[-41.74058673]	[16.60381002]	42.14355334455568	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|162.7833024	35.8821498	nan	[-31.75647358]	[8.83153735]	42.333402107018394
162.43640759655312	35.54301552991199	11.58325	-703.0639823219419	-1050.5636857882014	|162.439315	35.546769	nan	[631.74690424]	[999.39071583]	893.2287308845895	|nan	nan	nan	nan	nan	nan	|162.441999	35.547646	14.639	[989.13835125]	[1008.83420899]	904.3792944212126	|nan	nan	nan	nan	nan	nan	|162.4367403	35.5434142	13.646	[732.07240358]	[1039.00899481]	628.9623238881794	|162.4393506	35.5467634	nan	[556.04447755]	[868.88107595]	935.9188235790051
123.65807724794345	-22.355418242290963	20.534739	-3.4316958116666463	11.254404825849576	|nan	nan	nan	nan	nan	nan	|123.53459161	-22.47343941	17.6356	[-113652.33267708]	[-142390.25020259]	834.8290639634222	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
274.11102506906616	-55.224425015870985	20.788912	-8.438166225693783	9.05127976863329	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|274.16965	-55.375965	14.453	[7532.13532419]	[-34265.39714757]	10549.9399118836	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
202.6271350341416	19.15393401845427	13.219247	-503.6461861774464	-1283.4161870416815	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|202.629426	19.159454	10.065	[498.53271635]	[1282.976804]	862.2121595739407	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|202.6292409	19.1590364	15.573	[462.08580554]	[1182.18107687]	1138.6411657837634
224.09673971700448	49.62747709893881	5.4848433	110.86709548549484	-225.73141531241328	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|224.0960036	49.6284492	nan	[-71.6720794]	[143.23810055]	184.42502723697993
225.2420334590562	48.66241693203843	15.200021	22.018467855555087	1.8810230275279065	|225.241911	48.662408	12.075	[-25.84671647]	[-3.24158715]	17.373862920699374	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|225.2420236	48.6624192	nan	[-6.49663418]	[11.07411551]	4.364030143045681	|225.2418348	48.6624212	nan	[-23.43628003]	[0.17195403]	25.45114775175199
225.60648776962992	49.28551067920423	11.219954	-72.15333765478452	101.07364048998981	|225.60683	49.285146	9.215	[50.07192674]	[-97.09599262]	80.48152862092617	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|225.6069639	49.285065	12.514	[50.27013511]	[-76.32642715]	97.89183108363204
226.4720843372863	49.67703007048772	15.357228	-98.47891870843026	175.64044565362195	|226.472624	49.676458	12.358	[110.3514818]	[-182.87374635]	101.82276226984723	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|226.4725789	49.6763817	nan	[74.77128489]	[-153.23336753]	111.61066915204411
42.28087895675599	-14.6974164487842	13.813318	22.62015854269289	-223.0447616231206	|42.28079	-14.696704	10.8	[-28.49008247]	[202.90123782]	130.18325158571542	|nan	nan	nan	nan	nan	nan	|42.280792	-14.69639	10.8	[-15.47467381]	[211.3302797]	144.6797497726599	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|42.2807692	-14.6964764	15.984	[-21.53946369]	[217.3591023]	250.2816060542194
42.247699912786764	-14.53728348938562	12.09661	164.05876002061535	46.62563969114512	|42.249488	-14.537792	9.733	[541.62803296]	[-162.6637103]	115.61469757570295	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|42.2492877	-14.537847	13.334	[352.88622606]	[-130.73948762]	124.68450798016617
42.25006628021082	-14.53764626286683	12.385033	174.42015072057762	45.41416932969449	|42.249488	-14.537792	9.733	[-175.05902605]	[-49.09377659]	104.59890376789164	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|42.2492877	-14.537847	13.334	[-171.75120911]	[-47.59898182]	199.9721645331055
274.93764694147904	-31.125379511640784	19.742283	-23.283835400154405	-24.062918556794646	|275.068762	-31.248293	12.565	[38385.90965838]	[-42182.55686294]	14788.944292495231	|275.06658639	-31.24747756	16.6712	[87536.80990617]	[12764.80196482]	83.64359671509806	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
274.5936371388573	-31.329108004659542	18.420023	-8.968230497887031	7.716122100090855	|274.660658	-31.484014	15.229	[37292.1408241]	[-101480.47628628]	14546.638421791697	|274.66063189	-31.48399945	17.27	[73148.10914679]	[-214348.11500659]	205.73353099811084	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
196.55296758106138	-3.636877743841393	13.927637	318.0117852905349	-192.30728974020505	|196.551895	-3.636217	11.251	[-306.79362483]	[191.20651356]	210.49287188656163	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|196.5528406	-3.6367892	nan	[-284.38497585]	[220.1249965]	47.73491833588724	|196.5516415	-3.6360689	nan	[-308.98023358]	[191.90036013]	238.29055168771256
196.5753588971267	-3.643085622443306	10.557776	78.22580771162713	-56.70370940303109	|196.575095	-3.642888	8.382	[-73.08306096]	[57.30368817]	59.536638103170674	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|196.5750456	-3.6428314	12.017	[-50.985062]	[43.96604913]	75.86844408759144
197.44649331839838	-3.334654863725721	12.617288	-293.0925549693874	-119.64389045871053	|197.447477	-3.334234	10.013	[282.18999673]	[123.14636401]	214.09025525743235	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|197.4477509	-3.3341375	14.418	[289.71478138]	[123.50005784]	219.41366561379678
24.551186241365528	28.592879851932967	12.901439	-328.1337027447818	-15.68989406592809	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|24.5526192	28.5929295	14.728	[293.31549654]	[14.73752694]	244.78551371498057
25.076163448725158	29.036939658915543	14.8663	78.83091949829428	14.130391415888434	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|25.0758848	29.0368942	nan	[-57.32473603]	[-9.58160005]	56.49877182462182
24.920015929724162	28.28412012657006	11.763881	13.970314555719103	-12.36822924041288	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|24.9200012	28.2841356	12.248	[-3.33313562]	[3.14113258]	11.339567464626612
24.73373937013283	29.123986249504675	11.295096	136.10338477875882	-44.68112353683125	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|24.7330842	29.1241795	nan	[-141.62817054]	[47.83342112]	105.3057685363471
182.99919646378262	-2.6926693669125368	13.483831	52.147074545595046	-22.710924562512556	|182.998988	-2.69258	10.678	[-52.74770744]	[24.61195948]	42.84925405688187	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|182.9989653	-2.6925706	15.329	[-44.54117619]	[15.74781719]	35.686853849435515
177.63760967935806	-6.605354150814724	16.446444	-306.6855181995771	-77.64940972301919	|177.63866	-6.60508	16.207	[301.69598521]	[77.2575781]	225.9475332913163	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
28.57237010631139	-2.3963218218976317	13.720833	71.21473384103143	-18.497736427484462	|28.572072	-2.396249	10.844	[-68.40246546]	[16.45671204]	63.272389472576315	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|28.5723306	-2.3963186	15.709	[-86.63824143]	[4.44927632]	7.3574906311865895	|28.5720742	-2.396252	15.726	[-56.06183512]	[11.18154076]	51.04496615151666
270.8912166485445	-36.542251528239454	19.35014	-7.368487279810471	7.595028617669883	|270.88231	-36.701072	14.885	[-3417.15866513]	[-67553.60022466]	12141.97994226304	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
285.2390183327386	11.552079849228893	19.433716	-10.395140714666365	-6.276743494884748	|285.26428	11.388442	13.88	[8448.36287289]	[-56156.99885053]	12104.408496826803	|285.26426894	11.3883833	17.9508	[62242.37732793]	[-159575.4667558]	98.4188414251038	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|285.2617464	11.3878233	nan	[95908.26774548]	[-325557.98374333]	412.4009531774359	|285.2642206	11.3882731	nan	[4800.80650571]	[-31800.65704647]	10310.824601499937
336.19111343147904	-56.878277364771954	15.233841	77.16496694258964	-217.41957626941905	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|336.1908227	-56.8774237	nan	[-37.51939483]	[189.07555118]	151.02833879586137
335.8934549001027	-57.222242497228095	9.894607	589.9828687500161	-374.9431394611927	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|335.8883183	-57.2204817	11.573	[-633.26795884]	[403.77407359]	505.75623724947457
336.9767786030532	-58.11041490683159	10.980097	237.35768956285364	49.869460366053005	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|336.9746868	-58.1106634	12.169	[-256.04192513]	[-59.78987202]	186.42427955126834
223.8633405677498	-52.85107383635579	19.827177	5.264429249201328	-978.0876404789501	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|223.874969	-53.007999	16.84	[1655.41346931]	[-37129.36023293]	12545.268352810996	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|223.8728056	-53.0071673	nan	[496.96024612]	[-13488.1201286]	7897.86832225694
127.27738667391134	14.938418765164434	19.68905	-55.950161461606186	-241.10132823326802	|127.279551	14.811191	16.032	[524.0519498]	[-31593.75516754]	12181.041348664703	|nan	nan	nan	nan	nan	nan	|127.279648	14.811193	16.032	[451.17639937]	[-25951.7058934]	15968.952989013296	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
333.7445009658787	9.125254055625334	14.133554	161.71844432603217	208.10384225849515	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|333.7438356	9.1243745	16.003	[-153.38579733]	[-202.92384187]	251.6151162018212
333.1502332543849	8.550335538291439	10.904664	106.80036065582739	-670.420023736687	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|333.1498198	8.5531067	12.746	[-98.27325741]	[639.61571749]	485.1719575871383
353.95359876575975	-24.319761539537815	12.483047	107.5352766756117	-121.79956917513917	|353.953219	-24.319397	9.647	[-114.78441065]	[114.4350702]	108.82907725941826	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|353.9531015	-24.3192375	14.401	[-57.12876287]	[66.91639984]	168.82703213400663
353.5250738289868	-24.211682728364462	15.032825	86.50281233181032	-51.57372988876494	|353.524864	-24.211576	11.835	[-88.82883178]	[40.8875206]	35.18669360212173	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|353.5246377	-24.2114706	nan	[-32.33431131]	[15.7273154]	110.48413432231871
353.3676723565497	-24.389641274555764	13.86658	104.07771619895124	67.33639507146954	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|353.3671721	-24.3899248	16.005	[-52.52984425]	[-41.54253697]	142.1174138275778
351.90353113066857	-25.50846210432658	10.275201	-33.70413762177644	-87.51336367822124	|351.903606	-25.508223	8.437	[20.90605559]	[79.86115318]	40.80717378381601	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|351.9036815	-25.5080845	11.471	[17.46443821]	[49.85269042]	72.62735224016451
92.97565071419338	32.48900328532773	20.595772	44.785608900426055	28.9305409075789	|93.107539	32.372643	15.625	[32086.75055336]	[-33493.67538053]	12371.060845305112	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|93.1051369	32.3700053	nan	[193571.62626496]	[-210497.49618768]	70824.32411290432	|nan	nan	nan	nan	nan	nan
324.53311384437774	-2.304352249339634	8.393515	-462.11699088452656	-279.5436697293215	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|324.5351042	-2.3031509	9.875	[377.43641659]	[225.6612901]	478.020853260155
273.53258922232743	-32.59873595033688	18.408175	3.8111775804796135	1.2805013988277678	|273.596955	-32.755575	15.422	[18548.25138015]	[-53845.57612485]	10276.650721964612	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
273.4529370905809	-32.67832878388182	19.387554	2.6356065187637876	2.9286517724923584	|273.496619	-32.823506	13.553	[15603.20651479]	[-61411.25695105]	15513.14501659344	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
243.01948569372541	3.3055038143895197	10.597682	28.949909603242283	-59.6569838717474	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|243.0193712	3.3057598	12.279	[-19.24566142]	[43.60091172]	57.468253804842675
50.36124034557613	-54.2322140543617	12.463525	-46.9329156070967	97.67936961108921	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|50.3616	-54.2326384	14.221	[31.28941104]	[-65.64434136]	95.93469501952822
