RA[deg]          	Decl [deg]          	|CMC15  |PanSt1 |2MASSAS|SDSS12 |URAT1  |UCAC4  |total
292.475677098429969	 13.221368362656207	20.242046	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.002757110058667	 -6.739289270423690	18.856860	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.983505419762309	 -6.698957050326078	19.012667	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.570586800240676	 -6.409741352510422	20.226513	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.980435219730396	 -6.698436437319897	19.538254	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.482460320418568	 -6.480052671589745	19.086702	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.444982672104516	 -6.527528252370272	19.434446	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.774025288143775	 -6.741550758011417	19.861832	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.987768412696482	 -6.729288330291121	19.038063	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
317.948850686609148	 30.449525836751619	18.006449	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
318.240060370899471	 30.809984438690670	 7.154348	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
317.959445004851034	 30.473348462598622	15.011945	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
170.623101435641303	 -9.950574706921621	14.148627	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
169.664265955178792	-10.125840588220319	 8.500055	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
296.319804062652793	 10.995107370839751	19.949999	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
295.983085730339610	 10.831212786467278	19.522148	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
347.614886928365934	-63.686816415196873	10.762549	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
285.168353824741359	 24.578670532157272	20.875797	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.776399854644353	 24.582272201270801	20.549383	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
343.999468191447875	 17.810580973910763	 9.644726	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
343.901474792466502	 17.921672414304677	13.110530	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
343.220988972443081	 17.508351621952915	 8.920220	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
341.554760041232555	 17.910334589807093	16.008146	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
193.845360095817824	-66.291263858871702	20.004640	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
319.660818281628679	  6.346489252032975	20.280453	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
320.477685548890747	  6.402398398768112	14.127726	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
319.519710603712269	  5.968383883706792	18.117126	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
321.121961126233316	  6.657883915931603	20.375648	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
272.636301724541227	-27.835552697834078	19.411999	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.278307419981275	-28.114895535329961	18.359127	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 74.570076492453055	  0.453670657812793	 6.918889	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
349.872754469536346	-47.803610325424167	13.038657	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
272.892790921805783	-29.365631879297293	19.099910	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
223.737186285475360	-68.053590002078352	19.484535	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
162.647836780500825	 20.037269118961174	14.162907	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
162.865995127657101	 20.275525368888442	 8.066116	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
124.058540687568794	-21.037733558474958	20.575120	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
123.461508779079509	-21.207253400427838	20.875277	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
258.994737046169917	-28.873025804424415	20.203503	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
260.937668202670295	-16.582217444488396	20.504076	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
260.917492624074157	-16.815005147310753	18.442707	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 26.873733705450412	 34.218384992416091	11.455458	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 28.169044494678136	 34.886128047090629	15.912871	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
263.407227066320218	-17.347676503445886	20.287174	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.172978372589000	-17.473957320446949	20.155983	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
161.729837381803918	-63.632597186673586	15.743879	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
117.101466833902933	-40.108892673721833	19.948008	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.278440873122861	 26.030911654882679	11.926625	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 80.534331820057432	 35.568408350544516	17.459389	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
166.390069420308947	 32.231734418534892	14.849590	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
165.809485462554903	 30.591651061816243	 8.699744	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
222.517594849078705	-24.616117967665271	20.705503	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 88.679253922635013	 42.982538370576179	14.786109	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 89.559096963057655	 43.961134250738603	16.820040	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
329.986596324324125	 -8.681043103349023	11.789559	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
132.060636516990883	 30.155574419205703	13.257251	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
129.855842681310293	 29.888819198532119	13.344603	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
132.115010415688772	 30.290890536066875	14.560795	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
318.107022786138430	 -8.432327636054895	15.308803	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
276.005713350857434	-30.727023583798960	19.635662	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
275.949029503298277	-30.580633987878564	19.754023	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
275.942085763339094	-30.573930015946754	19.021484	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.283036981704697	  1.849729442018889	20.386263	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
359.392625763822878	 -6.926767693527201	 9.816519	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
359.481104851079010	 -7.092775446965288	 9.661344	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
278.050245624625063	-22.596079502439927	19.481363	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
278.171556126002201	-22.498630594463378	18.664999	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 89.105134473135891	 47.401204633760216	15.848842	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
333.397118805466448	-42.761045887027137	17.474558	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.376704332197846	-38.801953197105298	19.723162	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
253.401666869827210	-38.921921819581229	18.090317	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.035165765003768	-38.509652047787526	20.200720	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 10.909531480813579	 76.702412669018472	14.658414	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 11.495124498787902	 76.741569173635938	14.094451	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
278.075897098712289	-22.137980752705300	19.838703	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 50.405416937802009	-46.294047717669173	10.268175	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 50.792245566372216	-46.523249013241710	20.595158	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 52.705136176886647	-45.932622710797609	 9.379613	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 50.935511845096158	-45.595473673094880	12.905875	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
187.047533962738754	-67.624399773312803	20.577072	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
279.356735830278694	-23.440209923641472	18.713224	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.421743114008223	-23.373264516682585	18.312640	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
111.630662189417222	-15.067430572378477	20.514336	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
346.915749034109012	 25.362278912768620	15.464789	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
346.916040900803296	 25.362478972218124	15.773966	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 60.558275063309630	-43.426502442888989	14.436300	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 60.410109358247638	-43.095882450643323	14.631928	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 60.415074786518566	-43.093313120971651	12.907570	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 37.135845912961948	-20.039606247963512	11.786998	|success|  NF   |  NF   | fail1 | fail1 |success|2
 36.775458585270776	-21.164229662293469	15.120567	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 36.484478290445750	-20.076752602429217	15.066250	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 51.263696541495690	 -3.138852264457640	12.767541	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
  1.375891679520554	-25.517438703688615	13.245579	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
  2.251007742644847	-25.121438488320276	11.278508	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
  0.857776333870453	-24.486476167327528	12.091777	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
  2.507476795250882	-24.370173436785102	16.937328	|success|  NF   |  NF   | fail1 | fail1 |  NF   |1
  1.844938465148854	-25.357231469289882	 6.934394	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
  1.776577723670893	-25.414338298184376	13.738180	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
  0.859017807658247	-24.487373893038118	14.311903	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
  0.154453034079028	-24.642026687743915	14.517860	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
  1.783778280159955	-24.968137387844713	17.344028	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
265.033543987900885	-29.345023286717694	19.906797	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
253.966118604158083	-55.381363736758736	10.834046	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
254.397206457550624	-55.290831067310123	19.709152	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
282.380126738230899	 41.776394747824483	12.302849	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
282.378570144532773	 41.776384390197009	 9.623754	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
183.737372750064736	-41.139751840602514	 7.312178	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
184.441444755300751	-41.197126718237563	16.083496	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
184.103232102558167	-41.091139194333252	19.894983	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
184.636812938792673	-41.240350216620079	20.892693	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
184.440123706632306	-40.753907407969635	14.726569	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.123579028643292	-28.643783882341477	19.242020	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
130.148692488357739	-57.899666095777768	16.987926	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
264.873583660327597	-39.344263836122629	 7.249573	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 71.638809810080133	 48.638091234559965	19.798190	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
120.354655609282389	-50.574067195695413	14.128071	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
179.144943000208826	-64.500140643349809	20.803373	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
308.778473115771646	 31.062600754485157	11.510966	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
164.766186540848196	-44.052704895377296	16.136662	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
164.426982551801842	-43.962298415279314	17.007013	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
262.389906267975277	 -3.262033066587783	17.417768	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
  5.554686094657635	-13.693815274917256	14.364150	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
  5.834286971273695	-13.517102765215776	14.709906	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
297.275667163891114	 33.173602740123123	19.817183	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
318.082397919403718	-67.180919086514365	19.576998	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
318.368219019938124	-67.019507706814352	15.085518	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
270.430247521336355	-34.107235266431772	19.778374	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.975892180252231	-25.294034819832433	19.242256	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.961737549271390	-25.337605389170935	17.935580	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 29.526416980918022	 61.217730641889744	11.983164	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
 29.731623971095754	 61.169756552503245	16.436703	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
271.566622170978746	-10.577815713873859	20.097100	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
271.421208497839473	-10.648139967469740	20.331780	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
271.371016126956135	-10.362783437536727	20.466986	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
271.405484972698105	-10.561266214495548	20.143076	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
349.888432811360246	-39.656884757124722	11.248309	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
348.389065613936282	-39.582968624074859	15.309216	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
348.528559398484333	-39.649023563443933	11.870774	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
348.980166739721483	-39.325444868780480	15.034138	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
348.528302403011878	-39.647000076226483	15.154048	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
350.240628165222745	-39.526577174430109	14.695285	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
350.239734563610057	-39.527983703132548	11.635817	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
105.214357869948216	 -7.807352206886391	13.890187	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
105.173932172281340	 -7.571237855315784	16.532673	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
277.869550789634729	 -6.401459944258955	20.396925	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.063653656574843	 -5.562227313127608	14.283409	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
276.201791915886645	-23.695744992418931	19.860205	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.455338930778453	-23.532626238189149	19.397137	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.528601420215182	-23.514621025547420	19.807405	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.507655826338180	-23.504930776690856	20.110552	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.227470679325961	-23.717848673288888	19.342505	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 36.889486365839453	  7.711257957113023	 9.537085	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
 36.893509347381901	  7.829628365018403	15.113481	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 36.892859579870120	  7.830004887213739	15.197877	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 42.928068116806884	 10.644428673487287	 9.489814	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 42.203270711676737	 10.010346484236168	14.936634	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 41.095016641443706	 10.959499342845490	13.628817	|  NF   |  NF   |  NF   | fail1 |  NF   |success|1
 41.482213258308839	 10.666533210144252	11.902026	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 41.089349783611503	 10.961170804431404	10.306774	|  NF   |  NF   |  NF   | fail1 |  NF   |success|1
 41.375087700657460	 10.938769084497942	17.999027	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
236.062834908205815	-27.578245936344484	20.625929	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
236.342476296397138	-27.668707964269089	15.368004	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
236.134514348605563	-27.434824691003751	19.790480	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
237.523301030204777	-28.307707669863298	18.862131	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
236.334301121073480	-27.656255937415345	13.798307	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.684621016315702	-32.478905182140551	19.519226	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
272.704218262158008	-32.385956343806754	19.109148	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
203.483881081191527	 -7.973027635196749	14.723178	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
204.208752948885547	 -7.371807578582593	19.749138	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
208.470323739042442	-14.874922158560867	20.361223	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.070812715279089	 55.144741022666707	11.029450	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
267.714120894037933	-18.015197984504685	19.929241	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
245.279438339580622	 15.075801578900176	14.336781	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
228.585042675711890	 23.684418447984427	18.631344	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
227.364149115902507	 23.066093006919338	13.623895	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
216.652373391029926	 -1.256723457090186	12.582774	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
215.313747689051439	 -1.124866579373043	11.836593	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
347.209380832612851	-42.452230531428590	 8.610286	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
308.297164489376655	 45.892051062942990	12.587385	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
308.525744318953002	 45.837106074625218	13.680930	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
341.790156624836641	-32.675847753757019	 7.385756	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
342.571416670853466	-32.208252105853667	15.616663	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
110.320158540403710	 -8.878480655352799	 6.405710	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
272.834341206515205	-27.828061468615598	18.818720	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
250.777587311126524	 77.514199495531045	 9.727912	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
269.249989054442437	 78.997664760014572	15.957147	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
252.769828355979683	 78.156711614132576	15.113708	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
251.205519611582417	 77.829394600029261	11.736457	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
250.777334434059469	 77.514855067456381	 5.901562	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
114.675242564106043	-84.359054952174660	11.307425	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
120.736714296714723	-83.501538381909782	14.123689	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
  0.290946253701942	  7.303199113543387	16.169296	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
  0.314032748478084	  6.992835620080440	14.693175	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
  2.107652107222071	  6.616794787042840	 7.435418	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
  1.422509523190230	  7.330553890300778	12.740650	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
262.442806409753302	-30.944015600792035	19.878515	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.238516352878491	-30.882907004770285	19.871769	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.481997278892266	-30.977313078013811	20.068476	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 10.475766371245408	 52.042654055176754	19.670643	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
  9.563183958119490	 52.331500110148383	 9.807279	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 12.770434293059870	-14.032352773547094	17.988802	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
279.595121375461815	-10.894709954322696	18.074072	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.376107585661885	-11.025829919578083	20.247404	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
259.195524312409646	-23.290574359109836	18.743507	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.007203568577097	 -7.138626818125356	12.960154	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
303.231261851887552	 19.018655516040699	20.668682	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
302.816078710760905	 19.058949930179928	20.173628	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
328.951805957644694	-33.221724663984645	11.476975	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
329.067466088603851	-33.978259535268180	13.795498	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
271.381006564369329	-35.503397597283971	19.418236	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.224776984277696	-35.419843339013809	19.685183	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.222048130437656	-35.402667523474989	19.268396	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.287176561338413	-35.292508752793516	20.060747	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.200711473363356	-35.327417981756511	19.453632	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.313265164121674	-35.288079359945968	19.458763	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.645258936458674	-35.351179374293601	19.821150	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
270.735886928538832	-28.087770081065511	18.590078	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
270.712269151598377	-28.112280577007468	18.013750	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
289.823104525205906	 24.835427987961335	20.689968	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.835593703396000	 25.032354795554106	20.768791	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.729951633242649	 24.724388909280208	20.808128	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
288.135115708618969	 25.736436684241490	20.444172	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
288.120324406872385	 25.641348127145886	18.440916	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.483050966048438	 24.895299060397882	20.756230	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
187.312656979641389	-64.286586423452064	20.866966	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
187.166466597695035	-64.194345871963947	13.518262	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
187.304341949376749	-64.279717285143391	20.444382	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
187.559547948996482	-64.181612793599143	19.571316	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
115.342308429262999	-25.693677396783670	19.477482	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
114.467600533491648	-25.620350666367312	19.894102	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
114.453492591900584	-25.436971337832521	20.814068	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
248.330561994224382	-52.133802954772499	11.109911	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
248.426272225934042	-52.014567205101116	19.510427	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
298.828502686972740	  6.404693687567426	 3.366035	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.828543173289972	  6.408379166134090	10.457329	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
280.821311012332558	-35.496765282371094	15.608519	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
221.318101084401377	 65.330136266920732	 7.092224	| fail1 |  NF   |  NF   | fail1 |  NF   |success|1
219.540812643508417	 64.142529055667012	17.648813	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
219.749529187720498	 64.291501345116629	 7.496946	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
221.466715640160317	 64.799598093464525	16.962791	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
261.670239437581927	-47.204094699898633	12.575516	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
261.625967604571088	-47.201726497726568	19.885347	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
261.532996155170281	-47.266227993168492	20.156296	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
184.548378078225682	 44.832695411896289	14.912560	|success|  NF   |  NF   |  NF   |  NF   |success|2
184.937156237225537	 45.561372938929402	13.821183	|success|  NF   |  NF   |  NF   |  NF   |success|2
185.074354580815537	 44.239553155120525	17.488583	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
234.520695203512616	-58.453066318165035	20.556929	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 46.951926491266967	 30.197568935527244	12.633516	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 45.592568687557481	 29.445011403518016	15.537972	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 38.645261286362839	 56.611721653410321	11.346144	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 38.879512740451744	 57.256663963782259	13.818451	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
147.957768406942819	-38.811640982492293	12.849519	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
109.544522401823329	-34.954117739102884	18.918406	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
