,gaia_ra,gaia_dec,cat_ra,cat_dec,dt,dm,dist_sec,gaia_pmra,gaia_pmdec,new_pmksi,new_pmeta,F
4177703384465690752,271.8823191167369,-2.9202809254595734,271.8825633,-2.9201425,16.700000000000045,1.89,0.979,-58.52753927711468,-35.415778515524565,1.564680560432974,-1.134113519682684,30.048528182784448
4177731838628465408,271.2840345794986,-3.0327517846015275,271.28166919999995,-3.0313722999999997,15.5,1.71,9.857000000000001,569.7285732136453,-332.4644213770469,-0.17713166106577213,-2.0526469629114343,198.738517631302
5929449883989542656,252.46501984383846,-55.312994129001396,252.4687577,-55.3130875,18.40000000000009,6.87,7.641,-15.440043769828133,2.595236297042768,-26.770946167657872,-8.455408456103967,5.044698779805177
6662167868705713664,284.7820533542208,-48.27658309754718,284.7809795,-48.2742939,15.5,1.76,8.618,150.8486991840545,-492.53253075931366,-0.8570354788419823,-4.395210660564392,197.5460972578024
2031568463579659776,295.0793497805193,28.96094664073393,295.0872848,28.9610325,13.200000000000045,4.8,24.975,39.555117080442464,-126.2368594753915,-8.306718291095631,7.7582560416877975,39.16545054191719
1851343114622517504,317.0503655124537,28.623037813496804,317.0501271,28.6229081,25.200000000000053,,0.9179999999999999,46.37418886635088,30.884064773427987,0.01904285394266441,-3.4539744418739,35.371520856357456
5234377906083586176,172.01344192660943,-69.84548019903143,172.0179856,-69.8526573,41.5999999999999,,26.428,190.3596113052025,-26.177438340455648,-2.119352438439328,-0.8438494843143359,73.29143128104434
4040430255438470656,268.5195427267256,-35.80127169600101,268.5241803,-35.7979106,24.5,,18.128,-18.410744298971018,5.318573236405298,8.026106354110317,26.74848139611509,17.10193969385654
1967628529528042880,323.9397081791193,43.06430217304739,323.9389815,43.060142,22.0,3.27,15.12,-7.025307552135067,-10.090654823716976,-3.3696106220184316,-0.6879214998769224,5.027250485219524
3156514990757170048,109.89688847080595,10.15836727113028,109.8975189,10.157804800000001,14.799999999999955,5.27,2.984,6.814586790471302,-12.23680020654943,-3.1944253046008164,-0.9935111154221108,5.064810709415247
104752950974981760,30.036599331578337,23.835589300584157,30.0366577,23.83591310000001,27.700000000000053,0.94,1.179,-18.745916945555376,-72.56113006384747,1.7239758243622525,-2.793151397378077,52.124835961638574
104716907609412352,29.48171959226141,23.596005933020074,29.4821521,23.5960639,24.299999999999947,,1.413,-92.70784333995131,-14.242879508823435,0.8234642057488502,-1.8537737081705896,67.84728971851314
104694672564751104,32.186787675357174,25.607337645624284,32.1852668,25.6071267,15.5,1.74,5.025,352.51985589371475,57.378058241568326,4.860922595481316,-3.722904194443288,120.54832904845148
104717285566534016,29.49005916883405,23.603025701390468,29.490437100000005,23.6031112,24.299999999999947,2.25,1.256,-91.83909620766684,-19.370100836941678,0.8829957974620152,-2.048552610838564,66.82975156093536
104826790052674944,29.75847585292253,24.31445997742279,29.7577462,24.3144284,16.200000000000045,1.58,2.426,159.02765682180512,9.909146829685174,2.5448149683510533,0.04411764440542435,57.88220505114901
4108270088462009600,260.1560651368004,-27.13717195274221,260.1520595,-27.1430473,26.90000000000009,,24.769000000000002,-17.631253974512877,7.006444786464575,3.446209222821111,0.4281132908189326,9.088033122907783
6774289119540589696,315.606740459514,-38.952311402831626,315.6072136,-38.9506853,15.5,1.0,5.979,-78.77362785365553,-348.9166054148667,-3.1714209667094515,-1.6082254066459714,137.46000748712
6063361324978498304,197.5839152664484,-57.24371765641053,197.5855424,-57.2450873,38.29999999999996,,5.843,-2.5826715937381457,-2.4204396543183635,-0.164091309959138,-0.6371451679468827,2.6564300583138354
6063372324416916736,197.72497222131992,-57.059509862738636,197.7139403,-57.0563156,18.79999999999995,4.47,24.496,8.110168904194165,9.01841338018628,-42.52760277151001,-28.70029146206334,25.65755213964829
6063362497548491520,197.35085398388475,-57.27177604900674,197.35623769999998,-57.2737464,19.59999999999991,5.75,12.627,31.264047242292968,35.326395802459146,-15.786922177490352,-1.419090000471412,24.43183729784268
6063361260597968512,197.72741690912272,-57.196287925368644,197.7359571,-57.2001789,28.40000000000009,4.84,21.738000000000003,-2.5380521933409512,3.5169135083795138,-6.639530133305465,-10.171629231253222,7.87721813690168
6063372324416986368,197.74179158913128,-57.04652745860772,197.74976709999999,-57.04398000000001,45.0,,18.087,-0.24436644848050426,1.7640159032649088,2.907349593202142,0.30635000781431376,3.12581007249246
6063362634969853952,197.39644017553763,-57.25975494258864,197.3974115,-57.2625775,38.79999999999996,,10.327,14.420621525697891,20.93773466355186,11.609413327485655,62.922477996103574,18.939073635012832
4156161207220182144,277.4199368471713,-9.071720004936921,277.419358,-9.0716092,18.40000000000009,,2.115,108.28665456137286,-41.02551612670838,-5.1628492397719805,-0.6747543752588411,64.08513648455059
3432006906224208768,96.15563319340015,26.142382715791012,96.1552865,26.143287,16.5,1.87,3.47,72.48902484370144,-209.01362251243881,-2.2398274227944275,2.957694671111554,98.81811598795241
3218854242032573568,89.25301753439385,0.6068599964266089,89.25064300000004,0.6068098000000001,15.5,,8.572000000000001,556.937608191977,7.243247242672094,1.835727712331032,2.062987999720219,286.6537981141841
6249756175412355200,243.30134749615377,-16.624212994285358,243.3015162,-16.623128400000002,16.59999999999991,,3.93,-36.39521472186228,-240.87963774792428,1.306817273028112,-3.699518881546259,94.21125610176243
6249743668467585920,243.3901051895831,-16.649547932546348,243.39059980000002,-16.6490606,17.40000000000009,1.6,2.419,-111.69257175961,-111.2711901762678,-3.2041733043480622,-2.0396971285962247,66.16045952437733
4118195444415717504,264.6648382082341,-20.88329814563047,264.6660456,-20.8809153,21.40000000000009,,9.463,-2.3722665601263904,-2.877720400625148,15.05421818944011,-14.125175128753266,7.577081724427797
5956689322514217728,269.1456917197861,-42.302478366222026,269.1426383,-42.2998375,31.0,4.01,12.51,2.6427343695809067,-8.443006955019403,-7.3600752629655135,-6.4903634429682775,4.702102997627788
4040597690398241664,267.71839862368773,-36.00687029984803,267.7192989,-36.0072637,29.700000000000053,,2.968,20.239278868991338,24.71990489575195,49.96015262673827,-83.72236315008855,80.72077357359252
2466437475703854208,30.46180142883221,-7.449740306293442,30.4613777,-7.4495073000000005,21.5,2.24,1.7480000000000002,95.47251602664413,-52.08162189370912,-1.6493041897099183,-1.794116922588633,54.646086568740365
3925281529346006656,179.31617443094433,15.930833144418486,179.3161895,15.9313039,15.400000000000093,1.91,1.704,-2.226952966174905,-103.67988762562729,-3.689512601525594,0.6236260721506424,31.22921973963125
3925374438078436736,180.371054572084,16.475876736938528,180.3718239,16.4753928,15.5,1.95,3.158,-189.46511431105125,115.06832694286993,-5.168555998098912,-1.1432796446735984,79.88533314561846
295023060204445440,22.86890078961539,25.09642320371961,22.86961,25.0970812,15.5,,3.289,-154.03817900665737,-176.86329929716482,0.8525830036758942,-0.3876532790889309,91.00106768239313
294955405879653120,19.603824130225128,26.74648532173673,19.603850899999998,26.7463689,28.90000000000009,1.07,0.425,-5.6397986343953574,27.75474465322636,0.2925320315144053,-0.6851319588288495,23.413566060016745
6105332436888631936,220.7782081512497,-38.76216990606404,220.7703239,-38.7584848,28.59999999999991,,25.827,-8.885560402297545,-5.485246583710043,-0.11145712184363477,-0.2359562383366004,5.986082573470623
6032598570184772480,253.1195482321565,-29.58935573178902,253.12279480000004,-29.588711699999998,31.0,,10.395,52.009497344142474,25.46008705323679,-1.5227251493737275,-3.443885845301258,41.633836777714144
6032615926152144128,253.67770802681582,-29.433127507808386,253.67942830000004,-29.439435600000003,33.40000000000009,,23.351,-228.952464739031,142.6872718230146,3.9840018246290336,-14.968164434357044,158.60187837981954
6032610737835734016,253.56140838368302,-29.46891871755226,253.56687030000003,-29.4728156,28.90000000000009,3.28,22.122,38.69103222532213,9.312565147276596,3.517518834534045,-2.129016339250279,22.038077258684396
6515231333791215104,346.1764379661717,-48.479419306067655,346.1795445,-48.4777259,40.5,0.42,9.588,18.94992082449577,-79.50030466589298,3.6885503621514113,-1.4197234115867852,63.43064248091208
1359010463720014464,253.51125677202128,44.20724030004404,253.5187786,44.204822,14.700000000000045,1.25,21.275,-103.84234479370043,-184.7380879508588,-1.1622189763007442,0.13645201326068407,81.26462240801621
1358919857089952128,256.884393237709,45.960620954077775,256.884915,45.9606559,17.200000000000045,1.42,1.304,-83.8843194250222,-6.7975272165347365,-0.4247706964190134,0.7595627668065313,38.84090405509568
1358829662776675072,256.858663802997,45.24759120407442,256.85987919999997,45.2480675,18.09999999999991,1.42,3.511,-198.10683023075256,-109.08311293246295,-2.0274255009037563,-0.9409852430127952,132.9020421292023
4506264160683604992,283.138128017815,13.639521980889327,283.1388036,13.641065300000005,14.0,6.28,6.01,-5.34449512272085,3.8347553776356618,2.1215653252185973,-7.647086465619955,3.890220810690292
4506241345814658944,283.51817453557686,13.391740897448454,283.51863,13.391029500000002,16.299999999999955,4.52,3.0239999999999996,-5.4411498740150845,-8.49061437673722,0.8315307377597474,16.072673132415485,7.007785768548763
4050552458243606912,272.55254146658046,-29.040362875183767,272.5523056,-29.038125,19.79999999999995,,8.073,-5.063509454305702,4.488068408565665,-327.70520225089354,-859.4947441898059,26.56415140610412
4050553042552538624,272.60782776127536,-28.99471663261693,272.60435739999997,-28.9937273,16.09999999999991,,11.51,-11.339235990586662,14.78594196821266,-160.6003800947939,-738.0069974663913,158.92111309688892
4050553630840217856,272.492993378285,-28.985244887045585,272.50052180000006,-28.9894923,16.59999999999991,5.36,28.201,10.106160743794767,8.623442660851051,-198.5851053310299,10.839658938901007,57.20405038473
4252029928225073536,283.06283912976016,-7.549353921587517,283.0626795,-7.5469659,15.099999999999907,,8.596,1.1601506902675849,-11.314358852496033,4.782739924427355,12.323306206816616,6.854118438637069
4252040201744024064,282.48531519381265,-7.914820298108053,282.4846236,-7.9152998,16.0,,3.042,-58.66970397680854,42.74593756406789,-13.428939329156634,-18.51420726475571,24.183854657734518
4252043672074143488,282.5343137912364,-7.7772015452568874,282.5335353000001,-7.783243700000001,16.200000000000045,,21.951999999999998,-27.48756099078079,17.773163400509812,-11.522422652347796,0.6485552947823578,8.060811046250105
4062371491053647744,269.75807523018995,-29.03805351902785,269.75576980000005,-29.037125,16.09999999999991,,8.003,-27.94057368538587,2.208692591297188,-693.7423353754518,732.4057260350583,37.43305013643965
4260071859255598336,281.4539445556176,-1.2735585150466624,281.4576474,-1.2710264,15.299999999999955,6.04,16.115,0.3226771495238672,-7.3144737575329355,4.372438467019303,1.6464669584446552,3.277434089397953
5979318921056603392,260.7264992686273,-32.69131463074448,260.7264777,-32.691330900000004,23.09999999999991,,0.119,11.148681336016166,22.089313237716613,0.7759528412066135,0.5152992068156944,11.660826468837831
4352807521793284224,249.9201669958296,-6.64378024456814,249.9199506,-6.6436452999999975,15.900000000000093,1.76,0.927,51.71331646831646,-29.27057580316865,2.285465298017724,2.485016099849305,29.61523256386044
5430351457008914688,139.30656912229722,-38.82435377604874,139.3067386,-38.8267962,15.5,,8.783999999999999,-25.401794510151404,507.0216920714445,3.6628246022388677,15.49978076809798,310.7987315377755
143293685388105216,42.64715484006664,38.318171733988045,42.6460824,38.318645000000004,24.299999999999947,,3.5060000000000002,196.3839520938989,-109.05073144030308,-1.9323807264234505,-3.5536133674398025,122.33628528915487
471007111782142208,65.053143447632,59.09429582664527,65.0531327,59.0943914,21.0,2.26,0.361,0.9666393668582652,-15.908435241141039,0.6597032608744934,0.08003634704324132,10.321944670197253
4096625916747499904,277.45877533412084,-17.72627609167393,277.45788389999996,-17.7271875,17.79999999999995,,4.516,-24.666300909621874,-20.556312605918368,1.713947392609365,0.02735367359418871,12.74403463702039
4096624851595160832,277.5092824307783,-17.74591395293268,277.5120468,-17.7460923,17.90000000000009,,9.478,-6.8370797741644225,17.479774300787838,-46.59181417346456,16.821283937761947,17.02539645996978
4096620419174611328,277.0744647410427,-17.680466003678347,277.0729924,-17.6822831,17.40000000000009,,8.295,-896.2982220315472,626.7449957198718,-3.2541766418797926,1.4775463183532198,471.9947283900983
4065550247860387456,274.49335338056375,-23.825144372886683,274.4922998,-23.8235734,17.299999999999955,4.58,6.63,73.41144410985613,79.47750561780063,-226.6093966098878,-188.22395112131267,70.77301843112043
3402798414192387328,84.25999468007464,20.72897836799789,84.2603589,20.7307881,24.299999999999947,,6.643,-79.6074724429077,-420.1610307809286,0.12278076870968915,0.4264136921937836,322.9820144689118
4718719219080249344,25.654406731527978,-58.413301241876745,25.654228,-58.4131495,24.299999999999947,1.48,0.639,21.877750825951008,-36.220015776669854,1.082761114613116,0.6300544151330429,23.87547930050869
4718746569431964672,25.794817008400965,-58.01091798890688,25.79608330000001,-58.010125,24.299999999999947,1.46,3.7439999999999998,-147.78743099152658,-186.69608950217884,2.900998936949076,-0.6101800489302246,115.016006326592
4718745813517720704,25.807757485160803,-58.01245990216061,25.79608330000001,-58.010125,24.299999999999947,3.94,23.792,-158.7366045522629,-187.79115466220128,2.683945242454815,-0.7882329498033319,119.4072197388161
1346558047859498496,269.90204161608557,44.72287669080296,269.9011824,44.72277620000001,15.5,2.3,2.24,182.13537586296943,29.48271476861165,-0.8094244417112564,0.5261990775272617,79.73777646955686
4170414210788435328,269.8473813353296,-9.038729926860924,269.84691180000004,-9.038491699999998,21.0,,1.889,-16.29589816844085,3.759794480057588,-12.581780769286276,-1.0377534482204325,2.4271924422640683
2071151977388106112,308.9626029325597,45.81287914448634,308.9604121000001,45.8149823,13.700000000000045,,9.351,-0.9341332931997056,-7.578254994471407,1.9985865831319285,3.9198223861586166,3.749853268921554
6062737528258039552,202.44978500122207,-57.35846662161004,202.4403774,-57.3566689,30.700000000000053,2.52,19.41,-20.203914377174357,6.285847755087135,-3.2213548007095225,4.976907997543112,10.700046191979524
4088236368155996288,284.78529672191394,-17.581651616990182,284.7848639,-17.5812828,30.799999999999947,,1.995,10.424023117807602,13.897681874279487,-7.41281314026247,-1.9726401933863007,13.089995276395571
4116887300445105280,265.74790377775537,-22.748033096251106,265.7492045,-22.7491425,27.799999999999947,,5.877000000000002,-26.87013133122394,11.29517247126981,8.61034133345322,52.36600223468703,17.90373949517523
4116887510940448000,265.7412719317234,-22.734860180339066,265.73764359999996,-22.7355414,22.09999999999991,,12.323,-18.79972806566108,0.6934391018134459,11.64383228112804,68.39982578316221,16.150686928469202
4116886338369975168,265.7462367313587,-22.782948164231378,265.7457462,-22.7857817,28.5,,10.353,-17.93211273402391,7.679547332979107,2.956244452850378,142.50338808059593,10.410545655357687
4116887201702641664,265.74590949779787,-22.760688616148,265.7458445,-22.759082,40.200000000000045,,5.77,-23.036405143254207,3.7593843021720574,8.245110584507266,27.186531992107486,8.74446960177636
4116886304010480384,265.7623485474215,-22.78908502506496,265.76114590000003,-22.7896103,22.5,3.68,4.448,-23.496059196078672,2.5124280333162927,-46.025866220620614,34.001838033890984,2.7556737377978653
1871602166122077440,313.8301712470953,36.92750400247784,313.8295839,36.9225456,13.799999999999955,4.83,17.953,19.030756599750973,-42.546855907031954,38.13161008910097,10.430362383769088,19.70567250867341
5942630107855861888,249.85707881638908,-46.8846845740112,249.8576389,-46.8832912,17.200000000000045,,5.18,-73.2177838594382,-292.1285030502025,1.5249087590583459,21.18819778805336,109.51860010915829
4120707416166514048,267.35507664227526,-17.63940944994638,267.3529527,-17.6418742,15.900000000000093,,11.512,-7.914353542672527,-4.6934327135049685,-0.3155747352739735,1.7808444431141028,3.6894482172212575
5269878727064944256,124.38229581696815,-69.8826052879665,124.3843677,-69.8824642,22.200000000000053,1.75,2.608,-164.5879564641946,-27.337607262920947,4.0811539449443925,6.664861937512244,70.74866557184345
5269842172599917952,125.75636610529794,-69.95005427760701,125.7375065,-69.9489548,23.90000000000009,0.86,23.627,-189.54322167178464,132.21578906470145,-3.8171824899666817,-0.16872898129327732,112.38137866051828
4999067471248893952,10.855544266334812,-41.295292641595246,10.858572099999998,-41.2926106,16.700000000000045,,12.655,-488.5555243766517,-582.3265084812995,2.7994651929494885,-2.198133429556034,355.8224792833313
4999214840166796416,11.57015879274328,-40.29793340965565,11.5678421,-40.2983998,16.700000000000045,1.84,6.584,380.4967566282708,99.579356369013,0.319333197324651,-0.7616803761705094,148.33799470573402
4057360363673925888,268.30318846410427,-28.77480338711916,268.2996536,-28.77381,18.09999999999991,,11.731,-3.869254660936612,-4.049972970848917,13.867038947005193,-6.317976399903232,5.6071742423868605
4295806193336057728,290.69641618017084,7.658840589110893,290.69518210000007,7.655638099999999,15.900000000000093,4.74,12.37,-5.741041080284095,-5.972978018856781,10.108530354863504,10.964046317432036,8.599755752220071
4295807876961870464,290.7874401429483,7.68130006895874,290.78708450000005,7.6838167,14.299999999999955,6.06,9.13,-17.771275746627353,11.960432766750262,9.18454375280985,-10.542437223346333,11.00430535641811
1856863693794410240,308.6832684330638,27.56591228211473,308.6811024,27.5662092,14.299999999999955,,7.013999999999999,-5.315573284504393,-1.811736397893964,-0.8034319571254946,-8.227740981613108,2.992431925929897
6132806170148190720,186.8862747279388,-45.96635934945397,186.8801995,-45.9727709,20.09999999999991,3.81,27.649,-173.3397414912401,57.79406516786314,-5.759967351656545,-5.55288213860771,70.00800797897571
6132894410257443328,187.5518420493069,-45.3430717279996,187.55264680000002,-45.3429689,22.5,1.51,2.04,-130.7516163495884,-23.659191711260824,-2.715540910307724,0.0033855624143982817,61.13164031892217
6314390966448179584,230.2434484443184,-13.18002278988735,230.246163,-13.1789353,15.5,1.13,10.261,-596.7615286476578,-246.69850958835013,1.0544169664325491,-4.9027979538985615,201.6043843666286
5720929049966609280,122.68553635821932,-16.95736619228382,122.6801956,-16.959542300000006,25.59999999999991,3.67,20.002,3.7133507505275714,4.525050980221477,-3.715140828504064,-5.350309198646643,6.848183319764612
5720908193605090048,123.40272503361149,-16.685269005014923,123.4070312,-16.6847348,16.200000000000045,6.7,14.954,-0.37166282921064575,2.8835778716127862,1.1310942725215791,-2.8841513184994114,2.4572712996399275
5621206540780128640,137.27665223734328,-39.136761292237786,137.2757583,-39.1359848,16.40000000000009,1.95,3.778,151.63299237044242,-169.81680464144242,7.492219947870165,0.8607977959408609,106.70174455035543
4043473153904567040,267.59182916527766,-32.780312035284055,267.600625,-32.7821531,24.90000000000009,,27.416,-12.058134016901915,27.15696938465632,9.097703733591548,-7.900330685605688,18.830425306692867
4065409476034236032,273.7764787986208,-24.493353128037075,273.77352210000004,-24.494873899999998,20.70000000000005,,11.157,-5.572881039409173,-6.341130065676367,2400.830582521768,-1648.649398470415,65.51553755124185
4393762165262892800,258.3663268622592,6.527914621516214,258.3685036,6.5337909000000005,36.5,,22.518,-159.19171430736353,74.17978290712149,1.8709449995581688,-0.3105710019068677,117.55298943405634
1835472660718536064,304.707167100619,26.18509494445095,304.702845,26.1829245,23.299999999999947,,16.03,-9.820460899853384,0.5517806052377334,-2.5270689512901883,4.206221320056262,3.4040946151218794
1835505096295979264,303.07348194903415,25.488124272917656,303.0729159,25.4879028,15.799999999999955,,2.0340000000000003,25.889611770632825,-57.527879611014484,-0.2709995434209967,-4.260835677912587,25.198996796804014
1835476886965894144,304.5819692721673,26.23834702995665,304.5761812,26.239836999999998,17.09999999999991,4.19,19.46,75.13608360560043,89.0266265575877,1.8203496878867955,1.5805079074117303,57.8867136905311
1835464002063075200,304.4915732843794,26.03166841136912,304.4931812,26.0349098,13.099999999999907,6.69,12.747,-16.238398095419456,3.8604281487774186,-7.136358315252446,0.6065731003041722,2.691030778818876
5614790031438624512,116.9688249985338,-23.76424205034036,116.96637209999999,-23.7616262,32.5,3.69,12.44,-0.0685372486377992,5.467473763020041,-3.0863628387623665,-0.022770125978731102,3.794146005769132
5614815492007750528,116.12634843529636,-23.949879812732085,116.1266824,-23.9512684,18.29999999999995,7.66,5.092,2.1872375164937155,1.812717076350448,2.8120608666633573,-1.7306644313469712,1.1563173229562442
5797356790406235776,212.1987664893053,-73.02820682973315,212.20609240000002,-73.0206528,21.20000000000005,4.41,28.253,-20.98426168912846,-33.06929809433243,-16.394357667760517,-8.880873009464093,11.966872971645858
1011890107345831296,140.4446070563095,48.5355300362053,140.4438612,48.535682,13.299999999999955,1.84,1.874,112.2288644457603,-32.85166716138499,-1.8068400757219816,0.385134454267072,42.30667112965536
3099484319055314944,102.42729747336037,-6.903681465862013,102.42689240000001,-6.9040392000000015,18.40000000000009,3.77,1.94,17.456706832532124,5.084255068160714,-0.4319253564747096,2.732898853481786,7.332400795396546
6234143621395332480,235.2438300771628,-28.22011336572979,235.245413,-28.2142075,38.29999999999996,3.83,21.829,-16.774618834681007,2.219076944898953,-2.3773093715141504,-0.7961668691637586,5.658326654794493
4182035116682808448,295.25146100042724,-15.404653982608929,295.2510673999999,-15.4045478,22.59999999999991,,1.4340000000000002,90.20496926648613,-22.564498224251928,1.889166149929194,2.2837288496418124,56.062243634280854
4181999352495280000,294.4988512835831,-15.446587691819275,294.50715089999994,-15.4469017,17.5,0.9,28.8,64.66970173248204,-18.228617556117246,-2.40891366857389,-2.417392710223313,33.583407810944195
1821140080015765888,296.5628681963776,18.036589710511247,296.5597518,18.033070600000002,22.299999999999947,,16.593,-4.434184725247132,0.5447228586722475,-5.838320233334618,-9.751984359904286,4.895585506540871
1821140011282275840,296.5926432517292,18.055570333256046,296.5852106000001,18.0548509,15.099999999999907,,25.596,-11.67144676557561,-28.4515807136667,1.238148444321457,-10.465289764368183,7.52513967251466
1821131043387165824,296.4235897063371,17.880493863271607,296.4210789,17.880275,14.5,,8.662,-19.383213173721714,-15.077575642624552,4.969413379699952,24.833195216264496,16.671155210503603
1821140320533990144,296.58589319662536,18.08064106614629,296.5872998000001,18.0805748,15.0,,4.799,-8.102480014320069,2.8714464313711257,-22.5287055364854,11.464744266479835,5.363635159561213
1821133895245888768,296.56211136598296,18.008292436583822,296.5581921,18.0098781,19.09999999999991,,14.594000000000001,-12.770407139894536,-13.956072269271505,-6.586389222850044,-6.275799427776122,3.535801284551616
1821131726264555776,296.48828181834165,17.94451365917171,296.4856474,17.939748100000006,14.599999999999907,,19.414,-7.606241646307456,0.27218237214148305,34.7763776572853,40.14479949150692,22.71309409811345
1821140217440052480,296.5911407774778,18.06751024061884,296.5917236,18.0678764,19.5,,2.36,-4.814091427116517,-30.969649951671165,1.4830628583969028,4.361376493120228,12.530975918463351
1821122075491714304,296.8409272424268,17.905002873589076,296.8429648,17.907111999999994,13.900000000000093,,10.283,-4.024357921158735,-2.511650963951019,-2.432595892460975,-8.566847244446647,1.9622709160622367
1821123862217595648,296.9415850963388,17.94168440492487,296.93976299999997,17.9439981,13.900000000000093,5.78,10.404000000000002,-7.3339410047149425,-9.275151113139207,-10.758164665896036,-30.366713214333373,6.3106820234566845
1821124102715712000,296.9609707169241,17.982857311502,296.9623124,17.983276999999994,56.200000000000045,,4.808,-1.4167913533553436,-19.885020971985828,3.3995639581320085,-0.28315818184482017,19.86012795423164
6344626849017611776,335.1120384706859,-84.36369410502523,335.1058583,-84.36494029999999,17.59999999999991,1.94,5.0,128.10362212214173,270.72174329065706,9.368709055408797,2.3562230600263323,97.80222384511863
6009469724616818944,234.97819961228268,-37.537578600650775,234.9685212,-37.5374325,40.5999999999999,,27.663,-25.613652093172952,-7.931720197838527,5.355939442727658,9.40162947003247,17.844712507118004
6009457221976741632,234.83953871629848,-37.81915734035355,234.83253619999996,-37.8134559,21.700000000000053,6.68,28.611,21.36579525909961,-23.804322929371306,20.230384576659226,1.6162523418917785,12.277544173363367
4090129005599559168,276.57634822450325,-22.264678373949188,276.5783968,-22.2630167,18.79999999999995,,9.044,-6.8417012213096795,-2.7775253057719684,-3.1977290943059264,-65.42182547001055,18.450361676303114
4460288666059348224,247.904101451041,12.421785475906185,247.90447740000002,12.421549800000001,24.5,,1.5630000000000002,-85.11846002347598,55.35618582152746,-2.2989791453708057,1.2118731557627191,55.51868624028523
4044505938877124224,276.3913893022451,-33.76756618677093,276.3919421,-33.7650931,16.200000000000045,,9.031,9.68080385596197,0.8608934380768145,5.507874808688892,3.8160461645872497,2.1994188125640592
4044515834454633472,274.94072959607314,-34.802283100298226,274.939638,-34.80326779999999,17.70000000000005,,4.824,-52.71099749586902,36.06167989724072,-6.9083870704544825,-3.393529761009665,24.77920272993916
4936319579603955072,28.95744553473597,-52.84067678271365,28.9553171,-52.8408075,24.200000000000053,0.95,4.648,279.82341002813286,22.398942438088508,5.789648345761372,-3.6397338953513634,169.18528454284902
3464328527990089216,178.14669093631372,-35.1617674826649,178.14845590000004,-35.16209420000001,16.40000000000009,1.76,5.295,-315.7263021938473,69.91411976548414,-5.898940413228089,-1.234829078451815,127.58554694728886
3464323644610891392,178.24253772717057,-35.318225987420284,178.242598,-35.3180039,30.09999999999991,1.68,0.8220000000000001,-8.818941895483459,-54.228706628552075,-9.249160500693494,1.0063688874988448,36.94075119261921
3464392093506134912,178.57376522750252,-34.371450335030225,178.5780409,-34.3716839,23.59999999999991,,12.702,-770.5195081225559,51.148010680920365,-9.06964831661966,-9.97291253391227,320.70619116545487
2692420783461600384,318.5041522534042,2.5960301132816226,318.5088727,2.5931725,29.0,,19.84,85.87917531853304,-43.24447067803091,-0.015037050390882819,0.5719433993141798,61.07674278153383
2692455319291894400,319.11475133475943,2.580771065835457,319.1136689,2.5809472999999996,18.0,1.8,3.964,247.5233889375051,-39.676660534699906,-1.075796562493652,-2.7035436568746842,107.90932328263456
5955313111883473792,265.2088922051682,-44.73458446114239,265.214,-44.7343259,21.90000000000009,,13.07,-6.0705290418389675,12.723185033369464,2.540410292737651,10.21425407807726,5.0924286690008085
450345089271313536,53.75310310662938,60.041522760789825,53.75420450000001,60.0414289,24.299999999999947,,1.979,-32.24047366399616,28.317670545978174,-1.7759725870683416,1.5598065129522047,20.108935928151656
5918299904067162240,269.66258508708955,-58.66025011801147,269.6604974,-58.66417420000001,19.09999999999991,0.36,14.682,-271.5888182602594,-974.007378577683,-2.801963027798964,-3.6060358530106895,443.74595742153656
1994530486682388096,356.08364982366106,55.79999242650829,356.086548,55.7963995,12.400000000000093,,14.2,59.46798953988346,5.245933536395718,-1.976270363751311,7.102376296364441,18.308334523907927
1463742931994936960,193.78437362813537,27.766047653995845,193.7844353,27.7663578,24.5,2.0,1.136,-12.385142175934634,-72.46990586589706,-0.4740563680587663,-3.2684400776160496,43.03218935617395
5930722225110380544,251.4825284644456,-53.693779974708,251.4842545,-53.688633900000006,19.59999999999991,,18.867,-7.01619225948817,27.38573755797213,7.938120923427441,24.293940500313287,5.133841393129695
5930728719102984832,251.32172966950824,-53.50483055036968,251.32321800000003,-53.50454000000001,18.29999999999995,,3.325,-1.1567622029279714,-0.5445774454754622,-3.252645353196533,10.124046205821047,4.189342249746555
5930726382689256576,251.33287357287654,-53.60714640645472,251.33753030000003,-53.6104645,18.90000000000009,,15.54,-0.8439933775459612,7.377252099931425,10.99231120780382,-17.64545347325425,11.90228310008952
5930710302330537472,250.70254061013958,-53.719456251927824,250.69818680000003,-53.7199856,17.09999999999991,,9.497,-30.20783133496814,-18.603317146813136,-28.09382840596153,1.886237039379807,6.154010556652279
5930715250133154688,251.46788775286976,-53.82807820733635,251.47083680000003,-53.82894810000001,17.299999999999955,,6.989,0.2111241978175576,7.645853842834357,-29.46641198698295,43.28044682605264,15.32641711937954
4421693059143520256,228.6066401088047,1.9188315448299087,228.6059759,1.9190373,24.5,1.06,2.521,73.69164528304688,-48.19772063676343,-4.164642455560752,-0.6234906751449028,45.019475631617965
4421693024782789632,228.6059871997652,1.9188291313586368,228.6059759,1.9190373,24.5,1.14,0.743,79.27615416502827,-52.60297052671094,-4.160200805334245,-0.6273137142948104,48.60532316006196
4103249203003171328,279.01838383365885,-15.083272407563276,279.0167586,-15.086144199999998,16.59999999999991,,11.811,-11.007965715777154,23.47356505495367,31.10722153861176,17.146843023600926,14.327020474426787
